Altitude (km)	Objet	Matériau	Mass (kg)
2.149	Cylind1	drama-HC-AA7075	2.868000
2.136	Cylind1	drama-HC-AA7075	2.868000
2.123	Cylind1	drama-HC-AA7075	2.868000
2.109	Cylind1	drama-HC-AA7075	2.868000
2.096	Cylind1	drama-HC-AA7075	2.868000
2.083	Cylind1	drama-HC-AA7075	2.868000
2.070	Cylind1	drama-HC-AA7075	2.868000
2.056	Cylind1	drama-HC-AA7075	2.868000
2.043	Cylind1	drama-HC-AA7075	2.868000
2.030	Cylind1	drama-HC-AA7075	2.868000
2.017	Cylind1	drama-HC-AA7075	2.868000
2.004	Cylind1	drama-HC-AA7075	2.868000
1.991	Cylind1	drama-HC-AA7075	2.868000
1.977	Cylind1	drama-HC-AA7075	2.868000
1.964	Cylind1	drama-HC-AA7075	2.868000
1.951	Cylind1	drama-HC-AA7075	2.868000
1.938	Cylind1	drama-HC-AA7075	2.868000
1.925	Cylind1	drama-HC-AA7075	2.868000
1.912	Cylind1	drama-HC-AA7075	2.868000
1.899	Cylind1	drama-HC-AA7075	2.868000
1.886	Cylind1	drama-HC-AA7075	2.868000
1.873	Cylind1	drama-HC-AA7075	2.868000
1.860	Cylind1	drama-HC-AA7075	2.868000
1.847	Cylind1	drama-HC-AA7075	2.868000
1.834	Cylind1	drama-HC-AA7075	2.868000
1.821	Cylind1	drama-HC-AA7075	2.868000
1.808	Cylind1	drama-HC-AA7075	2.868000
1.795	Cylind1	drama-HC-AA7075	2.868000
1.782	Cylind1	drama-HC-AA7075	2.868000
1.769	Cylind1	drama-HC-AA7075	2.868000
1.756	Cylind1	drama-HC-AA7075	2.868000
1.743	Cylind1	drama-HC-AA7075	2.868000
1.730	Cylind1	drama-HC-AA7075	2.868000
1.717	Cylind1	drama-HC-AA7075	2.868000
1.704	Cylind1	drama-HC-AA7075	2.868000
1.691	Cylind1	drama-HC-AA7075	2.868000
1.678	Cylind1	drama-HC-AA7075	2.868000
1.665	Cylind1	drama-HC-AA7075	2.868000
1.652	Cylind1	drama-HC-AA7075	2.868000
1.640	Cylind1	drama-HC-AA7075	2.868000
1.627	Cylind1	drama-HC-AA7075	2.868000
1.614	Cylind1	drama-HC-AA7075	2.868000
1.601	Cylind1	drama-HC-AA7075	2.868000
1.588	Cylind1	drama-HC-AA7075	2.868000
1.575	Cylind1	drama-HC-AA7075	2.868000
1.563	Cylind1	drama-HC-AA7075	2.868000
1.550	Cylind1	drama-HC-AA7075	2.868000
1.537	Cylind1	drama-HC-AA7075	2.868000
1.524	Cylind1	drama-HC-AA7075	2.868000
1.512	Cylind1	drama-HC-AA7075	2.868000
1.499	Cylind1	drama-HC-AA7075	2.868000
1.486	Cylind1	drama-HC-AA7075	2.868000
1.473	Cylind1	drama-HC-AA7075	2.868000
1.461	Cylind1	drama-HC-AA7075	2.868000
1.448	Cylind1	drama-HC-AA7075	2.868000
1.435	Cylind1	drama-HC-AA7075	2.868000
1.423	Cylind1	drama-HC-AA7075	2.868000
1.410	Cylind1	drama-HC-AA7075	2.868000
1.397	Cylind1	drama-HC-AA7075	2.868000
1.385	Cylind1	drama-HC-AA7075	2.868000
1.372	Cylind1	drama-HC-AA7075	2.868000
1.359	Cylind1	drama-HC-AA7075	2.868000
1.347	Cylind1	drama-HC-AA7075	2.868000
1.334	Cylind1	drama-HC-AA7075	2.868000
1.322	Cylind1	drama-HC-AA7075	2.868000
1.309	Cylind1	drama-HC-AA7075	2.868000
1.297	Cylind1	drama-HC-AA7075	2.868000
1.284	Cylind1	drama-HC-AA7075	2.868000
1.271	Cylind1	drama-HC-AA7075	2.868000
1.259	Cylind1	drama-HC-AA7075	2.868000
1.246	Cylind1	drama-HC-AA7075	2.868000
1.234	Cylind1	drama-HC-AA7075	2.868000
1.221	Cylind1	drama-HC-AA7075	2.868000
1.209	Cylind1	drama-HC-AA7075	2.868000
1.196	Cylind1	drama-HC-AA7075	2.868000
1.184	Cylind1	drama-HC-AA7075	2.868000
1.171	Cylind1	drama-HC-AA7075	2.868000
1.159	Cylind1	drama-HC-AA7075	2.868000
1.147	Cylind1	drama-HC-AA7075	2.868000
1.134	Cylind1	drama-HC-AA7075	2.868000
1.122	Cylind1	drama-HC-AA7075	2.868000
1.109	Cylind1	drama-HC-AA7075	2.868000
1.097	Cylind1	drama-HC-AA7075	2.868000
1.085	Cylind1	drama-HC-AA7075	2.868000
1.072	Cylind1	drama-HC-AA7075	2.868000
1.060	Cylind1	drama-HC-AA7075	2.868000
1.047	Cylind1	drama-HC-AA7075	2.868000
1.035	Cylind1	drama-HC-AA7075	2.868000
1.023	Cylind1	drama-HC-AA7075	2.868000
1.010	Cylind1	drama-HC-AA7075	2.868000
0.998	Cylind1	drama-HC-AA7075	2.868000
0.986	Cylind1	drama-HC-AA7075	2.868000
0.974	Cylind1	drama-HC-AA7075	2.868000
0.961	Cylind1	drama-HC-AA7075	2.868000
0.949	Cylind1	drama-HC-AA7075	2.868000
0.937	Cylind1	drama-HC-AA7075	2.868000
0.924	Cylind1	drama-HC-AA7075	2.868000
0.912	Cylind1	drama-HC-AA7075	2.868000
0.900	Cylind1	drama-HC-AA7075	2.868000
0.888	Cylind1	drama-HC-AA7075	2.868000
0.876	Cylind1	drama-HC-AA7075	2.868000
0.863	Cylind1	drama-HC-AA7075	2.868000
0.851	Cylind1	drama-HC-AA7075	2.868000
0.839	Cylind1	drama-HC-AA7075	2.868000
0.827	Cylind1	drama-HC-AA7075	2.868000
0.815	Cylind1	drama-HC-AA7075	2.868000
0.802	Cylind1	drama-HC-AA7075	2.868000
0.790	Cylind1	drama-HC-AA7075	2.868000
0.778	Cylind1	drama-HC-AA7075	2.868000
0.766	Cylind1	drama-HC-AA7075	2.868000
0.754	Cylind1	drama-HC-AA7075	2.868000
0.742	Cylind1	drama-HC-AA7075	2.868000
0.730	Cylind1	drama-HC-AA7075	2.868000
0.718	Cylind1	drama-HC-AA7075	2.868000
0.706	Cylind1	drama-HC-AA7075	2.868000
0.694	Cylind1	drama-HC-AA7075	2.868000
0.682	Cylind1	drama-HC-AA7075	2.868000
0.670	Cylind1	drama-HC-AA7075	2.868000
0.657	Cylind1	drama-HC-AA7075	2.868000
0.645	Cylind1	drama-HC-AA7075	2.868000
0.633	Cylind1	drama-HC-AA7075	2.868000
0.621	Cylind1	drama-HC-AA7075	2.868000
0.609	Cylind1	drama-HC-AA7075	2.868000
0.598	Cylind1	drama-HC-AA7075	2.868000
0.586	Cylind1	drama-HC-AA7075	2.868000
0.574	Cylind1	drama-HC-AA7075	2.868000
0.562	Cylind1	drama-HC-AA7075	2.868000
0.550	Cylind1	drama-HC-AA7075	2.868000
0.538	Cylind1	drama-HC-AA7075	2.868000
0.526	Cylind1	drama-HC-AA7075	2.868000
0.514	Cylind1	drama-HC-AA7075	2.868000
0.502	Cylind1	drama-HC-AA7075	2.868000
0.490	Cylind1	drama-HC-AA7075	2.868000
0.478	Cylind1	drama-HC-AA7075	2.868000
0.466	Cylind1	drama-HC-AA7075	2.868000
0.455	Cylind1	drama-HC-AA7075	2.868000
0.443	Cylind1	drama-HC-AA7075	2.868000
0.431	Cylind1	drama-HC-AA7075	2.868000
0.419	Cylind1	drama-HC-AA7075	2.868000
0.407	Cylind1	drama-HC-AA7075	2.868000
0.395	Cylind1	drama-HC-AA7075	2.868000
0.384	Cylind1	drama-HC-AA7075	2.868000
0.372	Cylind1	drama-HC-AA7075	2.868000
0.360	Cylind1	drama-HC-AA7075	2.868000
0.348	Cylind1	drama-HC-AA7075	2.868000
0.337	Cylind1	drama-HC-AA7075	2.868000
0.325	Cylind1	drama-HC-AA7075	2.868000
0.313	Cylind1	drama-HC-AA7075	2.868000
0.301	Cylind1	drama-HC-AA7075	2.868000
0.290	Cylind1	drama-HC-AA7075	2.868000
0.278	Cylind1	drama-HC-AA7075	2.868000
0.266	Cylind1	drama-HC-AA7075	2.868000
0.255	Cylind1	drama-HC-AA7075	2.868000
0.243	Cylind1	drama-HC-AA7075	2.868000
0.231	Cylind1	drama-HC-AA7075	2.868000
0.220	Cylind1	drama-HC-AA7075	2.868000
0.208	Cylind1	drama-HC-AA7075	2.868000
0.196	Cylind1	drama-HC-AA7075	2.868000
0.185	Cylind1	drama-HC-AA7075	2.868000
0.173	Cylind1	drama-HC-AA7075	2.868000
0.161	Cylind1	drama-HC-AA7075	2.868000
0.150	Cylind1	drama-HC-AA7075	2.868000
0.138	Cylind1	drama-HC-AA7075	2.868000
0.127	Cylind1	drama-HC-AA7075	2.868000
0.115	Cylind1	drama-HC-AA7075	2.868000
0.104	Cylind1	drama-HC-AA7075	2.868000
0.092	Cylind1	drama-HC-AA7075	2.868000
0.080	Cylind1	drama-HC-AA7075	2.868000
0.069	Cylind1	drama-HC-AA7075	2.868000
0.057	Cylind1	drama-HC-AA7075	2.868000
0.046	Cylind1	drama-HC-AA7075	2.868000
0.034	Cylind1	drama-HC-AA7075	2.868000
0.023	Cylind1	drama-HC-AA7075	2.868000
0.011	Cylind1	drama-HC-AA7075	2.868000
0.000	Cylind1	drama-HC-AA7075	2.868000
84.239	CCU-internal	drama-El-Mat	1.030000
84.228	CCU-internal	drama-El-Mat	1.030000
84.181	CCU-internal	drama-El-Mat	1.030000
84.077	CCU-internal	drama-El-Mat	1.030000
83.971	CCU-internal	drama-El-Mat	1.030000
83.865	CCU-internal	drama-El-Mat	1.030000
83.759	CCU-internal	drama-El-Mat	1.030000
83.651	CCU-internal	drama-El-Mat	1.030000
83.543	CCU-internal	drama-El-Mat	1.030000
83.434	CCU-internal	drama-El-Mat	1.030000
83.324	CCU-internal	drama-El-Mat	1.030000
83.213	CCU-internal	drama-El-Mat	1.030000
83.102	CCU-internal	drama-El-Mat	0.908000
82.989	CCU-internal	drama-El-Mat	0.341000
82.876	CCU-internal	drama-El-Mat	0.000000
92.776	TRSP2	drama-AA7075	0.520000
92.770	TRSP2	drama-AA7075	0.520000
92.740	TRSP2	drama-AA7075	0.520000
92.672	TRSP2	drama-AA7075	0.520000
92.605	TRSP2	drama-AA7075	0.520000
92.537	TRSP2	drama-AA7075	0.520000
92.469	TRSP2	drama-AA7075	0.520000
92.401	TRSP2	drama-AA7075	0.520000
92.333	TRSP2	drama-AA7075	0.520000
92.264	TRSP2	drama-AA7075	0.520000
92.196	TRSP2	drama-AA7075	0.520000
92.127	TRSP2	drama-AA7075	0.520000
92.058	TRSP2	drama-AA7075	0.520000
91.989	TRSP2	drama-AA7075	0.520000
91.919	TRSP2	drama-AA7075	0.520000
91.850	TRSP2	drama-AA7075	0.520000
91.780	TRSP2	drama-AA7075	0.520000
91.710	TRSP2	drama-AA7075	0.520000
91.639	TRSP2	drama-AA7075	0.520000
91.568	TRSP2	drama-AA7075	0.520000
91.497	TRSP2	drama-AA7075	0.520000
91.426	TRSP2	drama-AA7075	0.520000
91.355	TRSP2	drama-AA7075	0.520000
91.283	TRSP2	drama-AA7075	0.520000
91.211	TRSP2	drama-AA7075	0.520000
91.138	TRSP2	drama-AA7075	0.520000
91.065	TRSP2	drama-AA7075	0.520000
90.992	TRSP2	drama-AA7075	0.520000
90.919	TRSP2	drama-AA7075	0.520000
90.845	TRSP2	drama-AA7075	0.520000
90.771	TRSP2	drama-AA7075	0.520000
90.696	TRSP2	drama-AA7075	0.520000
90.622	TRSP2	drama-AA7075	0.520000
90.546	TRSP2	drama-AA7075	0.520000
90.471	TRSP2	drama-AA7075	0.520000
90.395	TRSP2	drama-AA7075	0.520000
90.318	TRSP2	drama-AA7075	0.520000
90.242	TRSP2	drama-AA7075	0.520000
90.164	TRSP2	drama-AA7075	0.520000
90.087	TRSP2	drama-AA7075	0.520000
90.009	TRSP2	drama-AA7075	0.520000
89.930	TRSP2	drama-AA7075	0.520000
89.851	TRSP2	drama-AA7075	0.520000
89.772	TRSP2	drama-AA7075	0.520000
89.692	TRSP2	drama-AA7075	0.520000
89.611	TRSP2	drama-AA7075	0.520000
89.530	TRSP2	drama-AA7075	0.520000
89.449	TRSP2	drama-AA7075	0.520000
89.367	TRSP2	drama-AA7075	0.520000
89.285	TRSP2	drama-AA7075	0.520000
89.202	TRSP2	drama-AA7075	0.520000
89.118	TRSP2	drama-AA7075	0.520000
89.034	TRSP2	drama-AA7075	0.520000
88.949	TRSP2	drama-AA7075	0.520000
88.864	TRSP2	drama-AA7075	0.520000
88.779	TRSP2	drama-AA7075	0.520000
88.692	TRSP2	drama-AA7075	0.520000
88.605	TRSP2	drama-AA7075	0.503000
88.518	TRSP2	drama-AA7075	0.485000
88.430	TRSP2	drama-AA7075	0.467000
88.341	TRSP2	drama-AA7075	0.449000
88.252	TRSP2	drama-AA7075	0.431000
88.162	TRSP2	drama-AA7075	0.413000
88.071	TRSP2	drama-AA7075	0.394000
87.980	TRSP2	drama-AA7075	0.375000
87.888	TRSP2	drama-AA7075	0.356000
87.795	TRSP2	drama-AA7075	0.337000
87.702	TRSP2	drama-AA7075	0.317000
87.607	TRSP2	drama-AA7075	0.297000
87.513	TRSP2	drama-AA7075	0.277000
87.417	TRSP2	drama-AA7075	0.257000
87.321	TRSP2	drama-AA7075	0.237000
87.224	TRSP2	drama-AA7075	0.216000
87.126	TRSP2	drama-AA7075	0.195000
87.028	TRSP2	drama-AA7075	0.174000
86.929	TRSP2	drama-AA7075	0.153000
86.829	TRSP2	drama-AA7075	0.132000
86.728	TRSP2	drama-AA7075	0.111000
86.626	TRSP2	drama-AA7075	0.089000
86.524	TRSP2	drama-AA7075	0.068000
86.421	TRSP2	drama-AA7075	0.047000
86.317	TRSP2	drama-AA7075	0.026000
86.214	TRSP2	drama-AA7075	0.006000
86.113	TRSP2	drama-AA7075	0.000000
76.745	ASCATRFU2-internal	drama-El-Mat	0.032000
76.732	ASCATRFU2-internal	drama-El-Mat	0.032000
76.675	ASCATRFU2-internal	drama-El-Mat	0.027000
76.551	ASCATRFU2-internal	drama-El-Mat	0.000000
81.264	MHS-DBU	drama-AA7075	0.080000
81.254	MHS-DBU	drama-AA7075	0.080000
81.207	MHS-DBU	drama-AA7075	0.080000
81.101	MHS-DBU	drama-AA7075	0.080000
80.996	MHS-DBU	drama-AA7075	0.080000
80.890	MHS-DBU	drama-AA7075	0.080000
80.783	MHS-DBU	drama-AA7075	0.080000
80.677	MHS-DBU	drama-AA7075	0.080000
80.569	MHS-DBU	drama-AA7075	0.080000
80.461	MHS-DBU	drama-AA7075	0.080000
80.353	MHS-DBU	drama-AA7075	0.080000
80.244	MHS-DBU	drama-AA7075	0.078000
80.134	MHS-DBU	drama-AA7075	0.066000
80.024	MHS-DBU	drama-AA7075	0.054000
79.913	MHS-DBU	drama-AA7075	0.041000
79.802	MHS-DBU	drama-AA7075	0.029000
79.690	MHS-DBU	drama-AA7075	0.017000
79.577	MHS-DBU	drama-AA7075	0.006000
79.467	MHS-DBU	drama-AA7075	0.000000
92.776	SAsupp11	drama-AA7075	0.340000
92.770	SAsupp11	drama-AA7075	0.340000
92.740	SAsupp11	drama-AA7075	0.340000
92.672	SAsupp11	drama-AA7075	0.340000
92.605	SAsupp11	drama-AA7075	0.340000
92.537	SAsupp11	drama-AA7075	0.340000
92.469	SAsupp11	drama-AA7075	0.340000
92.401	SAsupp11	drama-AA7075	0.340000
92.333	SAsupp11	drama-AA7075	0.340000
92.264	SAsupp11	drama-AA7075	0.340000
92.196	SAsupp11	drama-AA7075	0.340000
92.127	SAsupp11	drama-AA7075	0.340000
92.058	SAsupp11	drama-AA7075	0.340000
91.989	SAsupp11	drama-AA7075	0.340000
91.919	SAsupp11	drama-AA7075	0.340000
91.850	SAsupp11	drama-AA7075	0.340000
91.780	SAsupp11	drama-AA7075	0.340000
91.709	SAsupp11	drama-AA7075	0.340000
91.639	SAsupp11	drama-AA7075	0.340000
91.568	SAsupp11	drama-AA7075	0.340000
91.497	SAsupp11	drama-AA7075	0.340000
91.426	SAsupp11	drama-AA7075	0.340000
91.354	SAsupp11	drama-AA7075	0.340000
91.282	SAsupp11	drama-AA7075	0.340000
91.210	SAsupp11	drama-AA7075	0.340000
91.138	SAsupp11	drama-AA7075	0.340000
91.065	SAsupp11	drama-AA7075	0.340000
90.991	SAsupp11	drama-AA7075	0.340000
90.918	SAsupp11	drama-AA7075	0.340000
90.844	SAsupp11	drama-AA7075	0.340000
90.770	SAsupp11	drama-AA7075	0.340000
90.695	SAsupp11	drama-AA7075	0.340000
90.620	SAsupp11	drama-AA7075	0.340000
90.545	SAsupp11	drama-AA7075	0.340000
90.469	SAsupp11	drama-AA7075	0.340000
90.393	SAsupp11	drama-AA7075	0.340000
90.316	SAsupp11	drama-AA7075	0.340000
90.239	SAsupp11	drama-AA7075	0.340000
90.161	SAsupp11	drama-AA7075	0.340000
90.083	SAsupp11	drama-AA7075	0.340000
90.005	SAsupp11	drama-AA7075	0.340000
89.926	SAsupp11	drama-AA7075	0.340000
89.847	SAsupp11	drama-AA7075	0.340000
89.767	SAsupp11	drama-AA7075	0.340000
89.687	SAsupp11	drama-AA7075	0.340000
89.606	SAsupp11	drama-AA7075	0.340000
89.524	SAsupp11	drama-AA7075	0.340000
89.443	SAsupp11	drama-AA7075	0.340000
89.360	SAsupp11	drama-AA7075	0.340000
89.277	SAsupp11	drama-AA7075	0.340000
89.194	SAsupp11	drama-AA7075	0.340000
89.110	SAsupp11	drama-AA7075	0.340000
89.025	SAsupp11	drama-AA7075	0.340000
88.940	SAsupp11	drama-AA7075	0.340000
88.854	SAsupp11	drama-AA7075	0.340000
88.768	SAsupp11	drama-AA7075	0.340000
88.680	SAsupp11	drama-AA7075	0.340000
88.593	SAsupp11	drama-AA7075	0.340000
88.504	SAsupp11	drama-AA7075	0.340000
88.416	SAsupp11	drama-AA7075	0.339000
88.326	SAsupp11	drama-AA7075	0.327000
88.236	SAsupp11	drama-AA7075	0.316000
88.145	SAsupp11	drama-AA7075	0.304000
88.053	SAsupp11	drama-AA7075	0.292000
87.961	SAsupp11	drama-AA7075	0.280000
87.868	SAsupp11	drama-AA7075	0.268000
87.774	SAsupp11	drama-AA7075	0.256000
87.679	SAsupp11	drama-AA7075	0.243000
87.584	SAsupp11	drama-AA7075	0.231000
87.488	SAsupp11	drama-AA7075	0.218000
87.391	SAsupp11	drama-AA7075	0.205000
87.294	SAsupp11	drama-AA7075	0.192000
87.196	SAsupp11	drama-AA7075	0.179000
87.097	SAsupp11	drama-AA7075	0.165000
86.997	SAsupp11	drama-AA7075	0.152000
86.896	SAsupp11	drama-AA7075	0.138000
86.795	SAsupp11	drama-AA7075	0.124000
86.692	SAsupp11	drama-AA7075	0.111000
86.589	SAsupp11	drama-AA7075	0.097000
86.485	SAsupp11	drama-AA7075	0.082000
86.380	SAsupp11	drama-AA7075	0.068000
86.274	SAsupp11	drama-AA7075	0.054000
86.168	SAsupp11	drama-AA7075	0.040000
86.061	SAsupp11	drama-AA7075	0.026000
85.953	SAsupp11	drama-AA7075	0.012000
85.846	SAsupp11	drama-AA7075	0.000000
92.776	RWheel2	drama-A316	3.420000
92.770	RWheel2	drama-A316	3.420000
92.740	RWheel2	drama-A316	3.420000
92.672	RWheel2	drama-A316	3.420000
92.605	RWheel2	drama-A316	3.420000
92.537	RWheel2	drama-A316	3.420000
92.469	RWheel2	drama-A316	3.420000
92.401	RWheel2	drama-A316	3.420000
92.333	RWheel2	drama-A316	3.420000
92.264	RWheel2	drama-A316	3.420000
92.196	RWheel2	drama-A316	3.420000
92.127	RWheel2	drama-A316	3.420000
92.058	RWheel2	drama-A316	3.420000
91.989	RWheel2	drama-A316	3.420000
91.919	RWheel2	drama-A316	3.420000
91.850	RWheel2	drama-A316	3.420000
91.780	RWheel2	drama-A316	3.420000
91.710	RWheel2	drama-A316	3.420000
91.640	RWheel2	drama-A316	3.420000
91.570	RWheel2	drama-A316	3.420000
91.499	RWheel2	drama-A316	3.420000
91.429	RWheel2	drama-A316	3.420000
91.358	RWheel2	drama-A316	3.420000
91.287	RWheel2	drama-A316	3.420000
91.215	RWheel2	drama-A316	3.420000
91.144	RWheel2	drama-A316	3.420000
91.072	RWheel2	drama-A316	3.420000
91.000	RWheel2	drama-A316	3.420000
90.928	RWheel2	drama-A316	3.420000
90.855	RWheel2	drama-A316	3.420000
90.783	RWheel2	drama-A316	3.420000
90.710	RWheel2	drama-A316	3.420000
90.637	RWheel2	drama-A316	3.420000
90.563	RWheel2	drama-A316	3.420000
90.490	RWheel2	drama-A316	3.420000
90.416	RWheel2	drama-A316	3.420000
90.342	RWheel2	drama-A316	3.420000
90.268	RWheel2	drama-A316	3.420000
90.193	RWheel2	drama-A316	3.420000
90.118	RWheel2	drama-A316	3.420000
90.043	RWheel2	drama-A316	3.420000
89.968	RWheel2	drama-A316	3.420000
89.892	RWheel2	drama-A316	3.420000
89.816	RWheel2	drama-A316	3.420000
89.740	RWheel2	drama-A316	3.420000
89.664	RWheel2	drama-A316	3.420000
89.587	RWheel2	drama-A316	3.420000
89.510	RWheel2	drama-A316	3.420000
89.433	RWheel2	drama-A316	3.420000
89.356	RWheel2	drama-A316	3.420000
89.278	RWheel2	drama-A316	3.420000
89.200	RWheel2	drama-A316	3.420000
89.122	RWheel2	drama-A316	3.420000
89.043	RWheel2	drama-A316	3.420000
88.964	RWheel2	drama-A316	3.420000
88.885	RWheel2	drama-A316	3.420000
88.805	RWheel2	drama-A316	3.420000
88.725	RWheel2	drama-A316	3.420000
88.645	RWheel2	drama-A316	3.420000
88.565	RWheel2	drama-A316	3.420000
88.484	RWheel2	drama-A316	3.420000
88.403	RWheel2	drama-A316	3.420000
88.322	RWheel2	drama-A316	3.420000
88.240	RWheel2	drama-A316	3.420000
88.158	RWheel2	drama-A316	3.420000
88.076	RWheel2	drama-A316	3.420000
87.993	RWheel2	drama-A316	3.420000
87.910	RWheel2	drama-A316	3.420000
87.827	RWheel2	drama-A316	3.420000
87.743	RWheel2	drama-A316	3.420000
87.659	RWheel2	drama-A316	3.420000
87.574	RWheel2	drama-A316	3.420000
87.490	RWheel2	drama-A316	3.420000
87.404	RWheel2	drama-A316	3.420000
87.319	RWheel2	drama-A316	3.420000
87.233	RWheel2	drama-A316	3.420000
87.147	RWheel2	drama-A316	3.420000
87.060	RWheel2	drama-A316	3.420000
86.973	RWheel2	drama-A316	3.420000
86.886	RWheel2	drama-A316	3.420000
86.798	RWheel2	drama-A316	3.420000
86.710	RWheel2	drama-A316	3.420000
86.621	RWheel2	drama-A316	3.420000
86.532	RWheel2	drama-A316	3.420000
86.443	RWheel2	drama-A316	3.420000
86.353	RWheel2	drama-A316	3.420000
86.263	RWheel2	drama-A316	3.420000
86.173	RWheel2	drama-A316	3.420000
86.082	RWheel2	drama-A316	3.420000
85.990	RWheel2	drama-A316	3.420000
85.898	RWheel2	drama-A316	3.420000
85.806	RWheel2	drama-A316	3.420000
85.713	RWheel2	drama-A316	3.420000
85.620	RWheel2	drama-A316	3.420000
85.527	RWheel2	drama-A316	3.420000
85.433	RWheel2	drama-A316	3.420000
85.338	RWheel2	drama-A316	3.420000
85.243	RWheel2	drama-A316	3.420000
85.148	RWheel2	drama-A316	3.420000
85.052	RWheel2	drama-A316	3.420000
84.955	RWheel2	drama-A316	3.420000
84.859	RWheel2	drama-A316	3.420000
84.761	RWheel2	drama-A316	3.420000
84.663	RWheel2	drama-A316	3.420000
84.565	RWheel2	drama-A316	3.420000
84.466	RWheel2	drama-A316	3.420000
84.367	RWheel2	drama-A316	3.420000
84.267	RWheel2	drama-A316	3.420000
84.167	RWheel2	drama-A316	3.420000
84.066	RWheel2	drama-A316	3.420000
83.964	RWheel2	drama-A316	3.420000
83.862	RWheel2	drama-A316	3.420000
83.760	RWheel2	drama-A316	3.420000
83.657	RWheel2	drama-A316	3.420000
83.553	RWheel2	drama-A316	3.420000
83.449	RWheel2	drama-A316	3.420000
83.345	RWheel2	drama-A316	3.420000
83.239	RWheel2	drama-A316	3.420000
83.133	RWheel2	drama-A316	3.420000
83.027	RWheel2	drama-A316	3.420000
82.920	RWheel2	drama-A316	3.420000
82.812	RWheel2	drama-A316	3.420000
82.704	RWheel2	drama-A316	3.420000
82.595	RWheel2	drama-A316	3.420000
82.486	RWheel2	drama-A316	3.420000
82.376	RWheel2	drama-A316	3.420000
82.265	RWheel2	drama-A316	3.420000
82.154	RWheel2	drama-A316	3.420000
82.042	RWheel2	drama-A316	3.420000
81.930	RWheel2	drama-A316	3.420000
81.817	RWheel2	drama-A316	3.420000
81.703	RWheel2	drama-A316	3.420000
81.588	RWheel2	drama-A316	3.420000
81.473	RWheel2	drama-A316	3.420000
81.357	RWheel2	drama-A316	3.420000
81.241	RWheel2	drama-A316	3.420000
81.123	RWheel2	drama-A316	3.420000
81.005	RWheel2	drama-A316	3.420000
80.887	RWheel2	drama-A316	3.420000
80.767	RWheel2	drama-A316	3.420000
80.647	RWheel2	drama-A316	3.420000
80.526	RWheel2	drama-A316	3.420000
80.405	RWheel2	drama-A316	3.420000
80.283	RWheel2	drama-A316	3.420000
80.160	RWheel2	drama-A316	3.420000
80.036	RWheel2	drama-A316	3.420000
79.911	RWheel2	drama-A316	3.420000
79.786	RWheel2	drama-A316	3.420000
79.660	RWheel2	drama-A316	3.420000
79.533	RWheel2	drama-A316	3.420000
79.405	RWheel2	drama-A316	3.420000
79.276	RWheel2	drama-A316	3.420000
79.147	RWheel2	drama-A316	3.420000
79.016	RWheel2	drama-A316	3.420000
78.885	RWheel2	drama-A316	3.420000
78.753	RWheel2	drama-A316	3.420000
78.621	RWheel2	drama-A316	3.420000
78.487	RWheel2	drama-A316	3.420000
78.352	RWheel2	drama-A316	3.420000
78.217	RWheel2	drama-A316	3.420000
78.080	RWheel2	drama-A316	3.420000
77.943	RWheel2	drama-A316	3.420000
77.805	RWheel2	drama-A316	3.420000
77.666	RWheel2	drama-A316	3.420000
77.525	RWheel2	drama-A316	3.420000
77.384	RWheel2	drama-A316	3.420000
77.242	RWheel2	drama-A316	3.420000
77.099	RWheel2	drama-A316	3.420000
76.955	RWheel2	drama-A316	3.420000
76.810	RWheel2	drama-A316	3.420000
76.664	RWheel2	drama-A316	3.420000
76.517	RWheel2	drama-A316	3.420000
76.369	RWheel2	drama-A316	3.420000
76.220	RWheel2	drama-A316	3.420000
76.069	RWheel2	drama-A316	3.420000
75.918	RWheel2	drama-A316	3.420000
75.766	RWheel2	drama-A316	3.420000
75.612	RWheel2	drama-A316	3.420000
75.457	RWheel2	drama-A316	3.420000
75.301	RWheel2	drama-A316	3.420000
75.145	RWheel2	drama-A316	3.420000
74.986	RWheel2	drama-A316	3.420000
74.827	RWheel2	drama-A316	3.420000
74.667	RWheel2	drama-A316	3.420000
74.505	RWheel2	drama-A316	3.420000
74.342	RWheel2	drama-A316	3.420000
74.178	RWheel2	drama-A316	3.420000
74.012	RWheel2	drama-A316	3.420000
73.846	RWheel2	drama-A316	3.420000
73.678	RWheel2	drama-A316	3.420000
73.509	RWheel2	drama-A316	3.420000
73.338	RWheel2	drama-A316	3.420000
73.166	RWheel2	drama-A316	3.420000
72.993	RWheel2	drama-A316	3.420000
72.818	RWheel2	drama-A316	3.420000
72.642	RWheel2	drama-A316	3.420000
72.465	RWheel2	drama-A316	3.420000
72.286	RWheel2	drama-A316	3.420000
72.106	RWheel2	drama-A316	3.420000
71.924	RWheel2	drama-A316	3.420000
71.741	RWheel2	drama-A316	3.420000
71.556	RWheel2	drama-A316	3.420000
71.370	RWheel2	drama-A316	3.420000
71.183	RWheel2	drama-A316	3.420000
70.994	RWheel2	drama-A316	3.420000
70.803	RWheel2	drama-A316	3.420000
70.610	RWheel2	drama-A316	3.420000
70.417	RWheel2	drama-A316	3.420000
70.221	RWheel2	drama-A316	3.420000
70.024	RWheel2	drama-A316	3.420000
69.825	RWheel2	drama-A316	3.420000
69.625	RWheel2	drama-A316	3.420000
