#_______________________________________________________________________________
#    ######   ####     ##             #####   #####     ##    #    #    ##
#    #       #        #  #            #    #  #    #   #  #   ##  ##   #  #
#    #####    ####   ######           #    #  #####   ######  # ## #  ######
#    #            #  #    #           #    #  #    #  #    #  #    #  #    #
#____######__#####___#____#___________#####___#____#__#____#__#____#__#____#____
#
#              ESA Debris Risk Assessment and Mitigation Analysis
#
#                         ---- DRAMA ( SESAM r2.1.5 ) ----
#                                      ESA 2018
#
#                         final state of demising objects
#-------------------------------------------------------------------------------
# Filename      : demiseData.txt
# RunID         : sara
# Content       : This file lists the demising objects,
#                 computed by the DRAMA 3 Re-entry Analysis.
# Documentation : DRAMA Software User Manual, section OPERATIONS MANUAL / Normal operation / SARA / SARA Simulation Output / Re-entry simulation output
#
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
#  Time [s]  Altitude [km]  Lat [deg]  Lon [deg]  Velocity [km/s]   Downrange [km]       Drag       Lift       Side    Knudsen       Mach                UniqueID                  Name
#--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  1512.650          86.179      6.668    -92.569            6.891        10902.496      4.102      0.000      0.000    0.14560   25.17769  4c87b281-88d9-47ea-ba35-3c43a092e79b  BEG2
  1512.650          86.179      6.668    -92.569            6.891        10902.496      4.102      0.000      0.000    0.14560   25.17769  ff0691b0-9eec-427c-aca7-0945f2dbf535  BEG3
  1512.650          86.179      6.668    -92.569            6.891        10902.496      4.102      0.000      0.000    0.14560   25.17769  fe133580-a71f-4b46-ac90-7df387aa120d  BEG4
  1509.650          86.779      6.646    -92.723            7.008        10885.211      1.626      0.000      0.000    0.09854   25.60387  d5048910-9fae-46a6-bc06-68f2fe96939e  T4S
  1508.650          86.974      6.638    -92.776            7.042        10879.374      1.468      0.000      0.000    0.07501   25.72654  049e68a2-6063-4a2e-b6f1-5aa39107fb56  EAIM
  1505.650          87.393      6.613    -92.954            7.083        10859.466      1.354      0.000      0.000    0.06902   25.87718  f7acf7c6-ccd2-4fc7-a596-8e3599a1dcc5  SADM1
  1510.650          86.951      6.660    -92.625            7.109        10896.148      1.778      0.000      0.000    0.09140   25.97063  5feabfca-0490-48e9-91dc-79fdc5a134a5  SADM2
  1507.650          87.610      6.638    -92.775            7.221        10879.393      1.871      0.000      0.000    0.10610   26.37955  1ad2f9ff-fe8a-46ef-a8f9-205220abdfe0  Battery1
  1507.650          87.610      6.638    -92.775            7.221        10879.393      1.871      0.000      0.000    0.10610   26.37955  5f1e2153-5905-45f9-a31e-e6178b321fa2  Battery2
  1507.650          87.610      6.638    -92.775            7.221        10879.393      1.871      0.000      0.000    0.10610   26.37955  d62ffb09-5716-42d4-9382-65e4c7f6ab3a  Battery3
  1507.650          87.610      6.638    -92.775            7.221        10879.393      1.871      0.000      0.000    0.10610   26.37955  5650f82c-a8f5-4122-9599-3bc5b665f544  Battery4
  1507.650          87.610      6.638    -92.775            7.221        10879.393      1.871      0.000      0.000    0.10610   26.37955  add9fe66-608e-4d9e-8747-8ace1c56ec7e  Battery5
  1386.650          97.684      5.467   -100.522            7.301        10012.042      0.899      0.000      0.000    0.05087   26.18388  cd3cda18-3bf2-43c8-87a7-f735aa44d164  _IFring
  1490.200          89.348      6.478    -93.888            7.245        10755.110      1.390      0.000      0.000    0.02538   26.45760  a8c52bba-8078-4fb0-94fe-07d876624d0a  PLM
  1538.750          84.187      6.910    -90.838            6.884        11095.693      1.840      0.000      0.000    0.08400   24.91608  4493b82b-537f-484f-a043-f11b7218cd9a  MHS-MPU
  1537.750          84.304      6.901    -90.901            6.889        11088.640      2.380      0.000      0.000    0.10169   24.94894  dc87ebbf-2446-4c40-82dd-b8ddb8f1792f  ASCATEPC1
  1537.750          84.304      6.901    -90.901            6.889        11088.640      2.380      0.000      0.000    0.10169   24.94894  920c5867-100c-49f7-9a2c-7ed8aabaa7d7  ASCATEPC2
  1538.750          84.185      6.910    -90.839            6.867        11095.564      1.621      0.000      0.000    0.07262   24.85548  83dad51f-37d0-4124-9403-f580da4ebf8a  PMC1
  1538.750          84.185      6.910    -90.839            6.867        11095.564      1.621      0.000      0.000    0.07262   24.85548  a261a43f-3462-49fe-84c0-84b2b962f6cc  PMC2
  1539.750          84.092      6.920    -90.764            6.959        11103.943      1.946      0.000      0.000    0.06000   25.17242  37f2a36b-037c-4601-9860-d38c96cfe837  PDU1
  1539.750          84.092      6.920    -90.764            6.959        11103.943      1.946      0.000      0.000    0.06000   25.17242  ac05789d-ceab-4104-872c-4ee319af1a22  PDU2
  1538.750          84.191      6.910    -90.837            6.865        11095.769      1.518      0.000      0.000    0.06314   24.85215  0e4d15da-49b2-41fa-98b0-a5585fd78673  RTU
  1537.750          84.340      6.903    -90.885            6.999        11090.444      1.950      0.000      0.000    0.06902   25.34580  ea1ec5f4-71bd-4969-a2c3-09fede1031de  SARP-3
  1538.750          84.179      6.908    -90.847            6.674        11094.646      2.574      0.000      0.000    0.04935   24.18907  7e04c61e-3319-481b-af18-815f518ca060  SAR-Rx
  1538.750          84.141      6.906    -90.866            6.509        11092.612      1.650      0.000      0.000    0.09249   23.60578  7b23cf75-49aa-4269-b7bf-5e9d45bc1f5f  ASCATRFU1
  1538.750          84.141      6.906    -90.866            6.509        11092.612      1.650      0.000      0.000    0.09249   23.60578  ca777b00-e3d2-4e6c-8afa-c1257614e57c  ASCATRFU2
  1538.750          84.212      6.911    -90.826            6.968        11096.973      1.569      0.000      0.000    0.07357   25.21731  793e2de2-3c73-4ec5-9159-6715937b7cbe  IASI-DPS
  1537.750          84.342      6.903    -90.884            7.008        11090.554      1.474      0.000      0.000    0.07131   25.37821  48e437f7-524f-4623-953b-871dd238a6a6  IASI-IMS
  1535.750          84.522      6.882    -91.040            6.723        11073.195      3.705      0.000      0.000    0.09277   24.39654  bd7f8fe5-b32a-460c-b396-4790d4115078  DPU-SEM
  1535.750          84.580      6.886    -91.008            7.021        11076.732      1.610      0.000      0.000    0.05187   25.45792  ec290029-8b8b-41f1-84b5-0156600c4465  PCU
  1538.750          84.228      6.912    -90.819            7.015        11097.786      2.289      0.000      0.000    0.05400   25.39039  5730fc2c-e436-4d0d-8aff-7db103d50d08  TCU
  1539.750          84.104      6.921    -90.759            6.995        11104.516      1.732      0.000      0.000    0.05265   25.30143  d83a9294-4d46-4254-ace5-ff9fae05622a  SSR
  1538.750          84.187      6.910    -90.840            6.844        11095.510      1.438      0.000      0.000    0.06616   24.77486  e2f95e2d-87da-419c-9e0a-23294d603d7d  NIU
  1537.750          84.337      6.903    -90.886            6.988        11090.288      1.925      0.000      0.000    0.06840   25.30949  6be146fd-6b3d-48d2-8140-ddc02a7b864d  ADCS-RPU
  1535.750          84.546      6.884    -91.025            6.885        11074.772      3.314      0.000      0.000    0.08199   24.96750  7f55c236-864e-40ed-87fc-4a26da0a0229  ADCS-TXU
  1539.750          84.034      6.916    -90.794            6.669        11100.616      1.639      0.000      0.000    0.08479   24.13870  3e3557b4-6663-48e9-990d-b3153e71579a  GRAS-GEU
  1536.750          84.431      6.893    -90.960            6.914        11082.026      2.245      0.000      0.000    0.10114   25.05710  50b225ea-27a3-4948-ba7e-9eb0aaa2833f  ASCATDPU1
  1536.750          84.431      6.893    -90.960            6.914        11082.026      2.245      0.000      0.000    0.10114   25.05710  52086079-11dd-4ba5-86f1-ac04d0947720  ASCATDPU2
