Material,Object,Altitude (km),Mass (kg)
drama-A316,ValvTran6,0.343,0.209
drama-A316,ValvTran6,0.321,0.209
drama-A316,ValvTran6,0.298,0.209
drama-A316,ValvTran6,0.276,0.209
drama-A316,ValvTran6,0.253,0.209
drama-A316,ValvTran6,0.231,0.209
drama-A316,ValvTran6,0.209,0.209
drama-A316,ValvTran6,0.186,0.209
drama-A316,ValvTran6,0.164,0.209
drama-A316,ValvTran6,0.142,0.209
drama-A316,ValvTran6,0.12,0.209
drama-A316,ValvTran6,0.098,0.209
drama-A316,ValvTran6,0.075,0.209
drama-A316,ValvTran6,0.053,0.209
drama-A316,ValvTran6,0.031,0.209
drama-A316,ValvTran6,0.009,0.209
drama-A316,ValvTran6,0.0,0.209
drama-A316,ValvTran3,87.844,1.0
drama-A316,ValvTran3,87.838,1.0
drama-A316,ValvTran3,87.81,1.0
drama-A316,ValvTran3,87.748,1.0
drama-A316,ValvTran3,87.686,1.0
drama-A316,ValvTran3,87.624,1.0
drama-A316,ValvTran3,87.561,1.0
drama-A316,ValvTran3,87.498,1.0
drama-A316,ValvTran3,87.436,1.0
drama-A316,ValvTran3,87.373,1.0
drama-A316,ValvTran3,87.309,1.0
drama-A316,ValvTran3,87.246,1.0
drama-A316,ValvTran3,87.182,1.0
drama-A316,ValvTran3,87.119,1.0
drama-A316,ValvTran3,87.055,1.0
drama-A316,ValvTran3,86.99,1.0
drama-A316,ValvTran3,86.926,1.0
drama-A316,ValvTran3,86.861,1.0
drama-A316,ValvTran3,86.797,1.0
drama-A316,ValvTran3,86.731,1.0
drama-A316,ValvTran3,86.666,1.0
drama-A316,ValvTran3,86.6,1.0
drama-A316,ValvTran3,86.535,1.0
drama-A316,ValvTran3,86.468,1.0
drama-A316,ValvTran3,86.402,1.0
drama-A316,ValvTran3,86.335,1.0
drama-A316,ValvTran3,86.268,1.0
drama-A316,ValvTran3,86.201,1.0
drama-A316,ValvTran3,86.134,1.0
drama-A316,ValvTran3,86.066,1.0
drama-A316,ValvTran3,85.998,1.0
drama-A316,ValvTran3,85.929,1.0
drama-A316,ValvTran3,85.86,1.0
drama-A316,ValvTran3,85.791,1.0
drama-A316,ValvTran3,85.722,1.0
drama-A316,ValvTran3,85.652,1.0
drama-A316,ValvTran3,85.581,1.0
drama-A316,ValvTran3,85.511,1.0
drama-A316,ValvTran3,85.44,1.0
drama-A316,ValvTran3,85.369,1.0
drama-A316,ValvTran3,85.297,1.0
drama-A316,ValvTran3,85.225,1.0
drama-A316,ValvTran3,85.152,1.0
drama-A316,ValvTran3,85.079,1.0
drama-A316,ValvTran3,85.006,1.0
drama-A316,ValvTran3,84.932,1.0
drama-A316,ValvTran3,84.858,1.0
drama-A316,ValvTran3,84.783,1.0
drama-A316,ValvTran3,84.708,1.0
drama-A316,ValvTran3,84.633,1.0
drama-A316,ValvTran3,84.557,1.0
drama-A316,ValvTran3,84.48,1.0
drama-A316,ValvTran3,84.403,1.0
drama-A316,ValvTran3,84.326,1.0
drama-A316,ValvTran3,84.248,1.0
drama-A316,ValvTran3,84.169,1.0
drama-A316,ValvTran3,84.09,1.0
drama-A316,ValvTran3,84.011,1.0
drama-A316,ValvTran3,83.931,1.0
drama-A316,ValvTran3,83.85,1.0
drama-A316,ValvTran3,83.769,1.0
drama-A316,ValvTran3,83.687,1.0
drama-A316,ValvTran3,83.605,1.0
drama-A316,ValvTran3,83.522,1.0
drama-A316,ValvTran3,83.438,1.0
drama-A316,ValvTran3,83.354,1.0
drama-A316,ValvTran3,83.27,1.0
drama-A316,ValvTran3,83.185,1.0
drama-A316,ValvTran3,83.099,1.0
drama-A316,ValvTran3,83.012,1.0
drama-A316,ValvTran3,82.925,1.0
drama-A316,ValvTran3,82.837,1.0
drama-A316,ValvTran3,82.749,1.0
drama-A316,ValvTran3,82.66,1.0
drama-A316,ValvTran3,82.57,1.0
drama-A316,ValvTran3,82.479,1.0
drama-A316,ValvTran3,82.388,1.0
drama-A316,ValvTran3,82.296,1.0
drama-A316,ValvTran3,82.203,1.0
drama-A316,ValvTran3,82.11,1.0
drama-A316,ValvTran3,82.016,1.0
drama-A316,ValvTran3,81.921,1.0
drama-A316,ValvTran3,81.826,1.0
drama-A316,ValvTran3,81.729,1.0
drama-A316,ValvTran3,81.632,1.0
drama-A316,ValvTran3,81.534,1.0
drama-A316,ValvTran3,81.435,1.0
drama-A316,ValvTran3,81.336,1.0
drama-A316,ValvTran3,81.235,1.0
drama-A316,ValvTran3,81.134,1.0
drama-A316,ValvTran3,81.032,1.0
drama-A316,ValvTran3,80.929,1.0
drama-A316,ValvTran3,80.825,1.0
drama-A316,ValvTran3,80.721,1.0
drama-A316,ValvTran3,80.615,1.0
drama-A316,ValvTran3,80.509,1.0
drama-A316,ValvTran3,80.401,1.0
drama-A316,ValvTran3,80.293,1.0
drama-A316,ValvTran3,80.184,1.0
drama-A316,ValvTran3,80.074,1.0
drama-A316,ValvTran3,79.962,1.0
drama-A316,ValvTran3,79.85,1.0
drama-A316,ValvTran3,79.737,1.0
drama-A316,ValvTran3,79.623,1.0
drama-A316,ValvTran3,79.508,1.0
drama-A316,ValvTran3,79.392,1.0
drama-A316,ValvTran3,79.275,1.0
drama-A316,ValvTran3,79.157,1.0
drama-A316,ValvTran3,79.037,1.0
drama-A316,ValvTran3,78.917,1.0
drama-A316,ValvTran3,78.796,1.0
drama-A316,ValvTran3,78.673,1.0
drama-A316,ValvTran3,78.55,1.0
drama-A316,ValvTran3,78.425,1.0
drama-A316,ValvTran3,78.299,1.0
drama-A316,ValvTran3,78.172,1.0
drama-A316,ValvTran3,78.044,1.0
drama-A316,ValvTran3,77.914,1.0
drama-A316,ValvTran3,77.784,1.0
drama-A316,ValvTran3,77.652,1.0
drama-A316,ValvTran3,77.519,1.0
drama-A316,ValvTran3,77.385,1.0
drama-A316,ValvTran3,77.249,1.0
drama-A316,ValvTran3,77.112,1.0
drama-A316,ValvTran3,76.974,1.0
drama-A316,ValvTran3,76.835,1.0
drama-A316,ValvTran3,76.694,1.0
drama-A316,ValvTran3,76.552,1.0
drama-A316,ValvTran3,76.409,1.0
drama-A316,ValvTran3,76.264,1.0
drama-A316,ValvTran3,76.118,1.0
drama-A316,ValvTran3,75.97,1.0
drama-A316,ValvTran3,75.821,1.0
drama-A316,ValvTran3,75.671,1.0
drama-A316,ValvTran3,75.519,1.0
drama-A316,ValvTran3,75.366,1.0
drama-A316,ValvTran3,75.211,1.0
drama-A316,ValvTran3,75.055,1.0
drama-A316,ValvTran3,74.897,1.0
drama-A316,ValvTran3,74.738,1.0
drama-A316,ValvTran3,74.577,1.0
drama-A316,ValvTran3,74.415,1.0
drama-A316,ValvTran3,74.251,1.0
drama-A316,ValvTran3,74.085,1.0
drama-A316,ValvTran3,73.918,1.0
drama-A316,ValvTran3,73.749,1.0
drama-A316,ValvTran3,73.579,1.0
drama-A316,ValvTran3,73.407,1.0
drama-A316,ValvTran3,73.233,1.0
drama-A316,ValvTran3,73.057,1.0
drama-A316,ValvTran3,72.88,1.0
drama-A316,ValvTran3,72.701,1.0
drama-A316,ValvTran3,72.52,1.0
drama-A316,ValvTran3,72.338,1.0
drama-A316,ValvTran3,72.153,1.0
drama-A316,ValvTran3,71.967,1.0
drama-A316,ValvTran3,71.779,1.0
drama-A316,ValvTran3,71.589,1.0
drama-A316,ValvTran3,71.397,1.0
drama-A316,ValvTran3,71.203,1.0
drama-A316,ValvTran3,71.008,1.0
drama-A316,ValvTran3,70.81,1.0
drama-A316,ValvTran3,70.611,1.0
drama-A316,ValvTran3,70.409,1.0
drama-A316,ValvTran3,70.206,1.0
drama-A316,ValvTran3,70.0,0.99
drama-A316,ValvTran3,69.792,0.95
drama-A316,ValvTran3,69.583,0.909
drama-A316,ValvTran3,69.371,0.869
drama-A316,ValvTran3,69.157,0.828
drama-A316,ValvTran3,68.942,0.786
drama-A316,ValvTran3,68.724,0.745
drama-A316,ValvTran3,68.504,0.705
drama-A316,ValvTran3,68.283,0.664
drama-A316,ValvTran3,68.06,0.624
drama-A316,ValvTran3,67.835,0.584
drama-A316,ValvTran3,67.608,0.545
drama-A316,ValvTran3,67.379,0.507
drama-A316,ValvTran3,67.15,0.471
drama-A316,ValvTran3,66.918,0.435
drama-A316,ValvTran3,66.686,0.401
drama-A316,ValvTran3,66.452,0.369
drama-A316,ValvTran3,66.217,0.34
drama-A316,ValvTran3,65.982,0.312
drama-A316,ValvTran3,65.746,0.288
drama-A316,ValvTran3,65.51,0.266
drama-A316,ValvTran3,65.273,0.248
drama-A316,ValvTran3,65.037,0.233
drama-A316,ValvTran3,64.801,0.221
drama-A316,ValvTran3,64.566,0.214
drama-A316,ValvTran3,64.332,0.21
drama-A316,ValvTran3,64.098,0.209
drama-A316,ValvTran3,63.864,0.209
drama-A316,ValvTran3,63.631,0.209
drama-A316,ValvTran3,63.397,0.209
drama-A316,ValvTran3,63.164,0.209
drama-A316,ValvTran3,62.931,0.209
drama-A316,ValvTran3,62.697,0.209
drama-A316,ValvTran3,62.463,0.209
drama-A316,ValvTran3,62.228,0.209
drama-A316,ValvTran3,61.993,0.209
drama-A316,ValvTran3,61.757,0.209
drama-A316,ValvTran3,61.521,0.209
drama-A316,ValvTran3,61.283,0.209
drama-A316,ValvTran3,61.045,0.209
drama-A316,ValvTran3,60.805,0.209
drama-A316,ValvTran3,60.565,0.209
drama-A316,ValvTran3,60.323,0.209
drama-A316,ValvTran3,60.08,0.209
drama-A316,ValvTran3,59.837,0.209
drama-A316,ValvTran3,59.592,0.209
drama-A316,ValvTran3,59.345,0.209
drama-A316,ValvTran3,59.098,0.209
drama-A316,ValvTran3,58.849,0.209
drama-A316,ValvTran3,58.599,0.209
drama-A316,ValvTran3,58.348,0.209
drama-A316,ValvTran3,58.096,0.209
drama-A316,ValvTran3,57.842,0.209
drama-A316,ValvTran3,57.587,0.209
drama-A316,ValvTran3,57.331,0.209
drama-A316,ValvTran3,57.073,0.209
drama-A316,ValvTran3,56.814,0.209
drama-A316,ValvTran3,56.554,0.209
drama-A316,ValvTran3,56.293,0.209
drama-A316,ValvTran3,56.03,0.209
drama-A316,ValvTran3,55.767,0.209
drama-A316,ValvTran3,55.502,0.209
drama-A316,ValvTran3,55.236,0.209
drama-A316,ValvTran3,54.969,0.209
drama-A316,ValvTran3,54.701,0.209
drama-A316,ValvTran3,54.432,0.209
drama-A316,ValvTran3,54.161,0.209
drama-A316,ValvTran3,53.89,0.209
drama-A316,ValvTran3,53.618,0.209
drama-A316,ValvTran3,53.345,0.209
drama-A316,ValvTran3,53.071,0.209
drama-A316,ValvTran3,52.796,0.209
drama-A316,ValvTran3,52.52,0.209
drama-A316,ValvTran3,52.243,0.209
drama-A316,ValvTran3,51.965,0.209
drama-A316,ValvTran3,51.687,0.209
drama-A316,ValvTran3,51.408,0.209
drama-A316,ValvTran3,51.128,0.209
drama-A316,ValvTran3,50.848,0.209
drama-A316,ValvTran3,50.567,0.209
drama-A316,ValvTran3,50.285,0.209
drama-A316,ValvTran3,50.003,0.209
drama-A316,ValvTran3,49.72,0.209
drama-A316,ValvTran3,49.438,0.209
drama-A316,ValvTran3,49.154,0.209
drama-A316,ValvTran3,48.871,0.209
drama-A316,ValvTran3,48.587,0.209
drama-A316,ValvTran3,48.304,0.209
drama-A316,ValvTran3,48.02,0.209
drama-A316,ValvTran3,47.736,0.209
drama-A316,ValvTran3,47.452,0.209
drama-A316,ValvTran3,47.168,0.209
drama-A316,ValvTran3,46.884,0.209
drama-A316,ValvTran3,46.6,0.209
drama-A316,ValvTran3,46.317,0.209
drama-A316,ValvTran3,46.034,0.209
drama-A316,ValvTran3,45.752,0.209
drama-A316,ValvTran3,45.47,0.209
drama-A316,ValvTran3,45.188,0.209
drama-A316,ValvTran3,44.908,0.209
drama-A316,ValvTran3,44.628,0.209
drama-A316,ValvTran3,44.348,0.209
drama-A316,ValvTran3,44.07,0.209
drama-A316,ValvTran3,43.793,0.209
drama-A316,ValvTran3,43.516,0.209
drama-A316,ValvTran3,43.241,0.209
drama-A316,ValvTran3,42.967,0.209
drama-A316,ValvTran3,42.694,0.209
drama-A316,ValvTran3,42.422,0.209
drama-A316,ValvTran3,42.152,0.209
drama-A316,ValvTran3,41.883,0.209
drama-A316,ValvTran3,41.616,0.209
drama-A316,ValvTran3,41.35,0.209
drama-A316,ValvTran3,41.086,0.209
drama-A316,ValvTran3,40.823,0.209
drama-A316,ValvTran3,40.563,0.209
drama-A316,ValvTran3,40.304,0.209
drama-A316,ValvTran3,40.047,0.209
drama-A316,ValvTran3,39.791,0.209
drama-A316,ValvTran3,39.538,0.209
drama-A316,ValvTran3,39.287,0.209
drama-A316,ValvTran3,39.237,0.209
drama-A316,ValvTran3,39.192,0.209
drama-A316,ValvTran3,39.151,0.209
drama-A316,ValvTran3,39.102,0.209
drama-A316,ValvTran3,39.097,0.209
drama-A316,ValvTran3,39.093,0.209
drama-A316,ValvTran3,39.092,0.209
drama-A316,ValvTran3,39.091,0.209
drama-A316,ValvTran3,39.09,0.209
drama-A316,ValvTran3,39.089,0.209
drama-A316,ValvTran3,39.088,0.209
drama-A316,ValvTran3,39.086,0.209
drama-A316,ValvTran3,39.085,0.209
drama-A316,ValvTran3,39.084,0.209
drama-A316,ValvTran3,39.083,0.209
drama-A316,ValvTran3,39.081,0.209
drama-A316,ValvTran3,39.08,0.209
drama-A316,ValvTran3,39.079,0.209
drama-A316,ValvTran3,39.078,0.209
drama-A316,ValvTran3,39.077,0.209
drama-A316,ValvTran3,39.076,0.209
drama-A316,ValvTran3,39.074,0.209
drama-A316,ValvTran3,39.073,0.209
drama-A316,ValvTran3,39.072,0.209
drama-A316,ValvTran3,39.07,0.209
drama-A316,ValvTran3,39.069,0.209
drama-A316,ValvTran3,39.068,0.209
drama-A316,ValvTran3,39.067,0.209
drama-A316,ValvTran3,39.065,0.209
drama-A316,ValvTran3,39.064,0.209
drama-A316,ValvTran3,39.063,0.209
drama-A316,ValvTran3,39.062,0.209
drama-A316,ValvTran3,39.061,0.209
drama-A316,ValvTran3,39.06,0.209
drama-A316,ValvTran3,39.058,0.209
drama-A316,ValvTran3,39.057,0.209
drama-A316,ValvTran3,39.056,0.209
drama-A316,ValvTran3,39.055,0.209
drama-A316,ValvTran3,39.053,0.209
drama-A316,ValvTran3,39.052,0.209
drama-A316,ValvTran3,39.051,0.209
drama-A316,ValvTran3,39.049,0.209
drama-A316,ValvTran3,39.048,0.209
drama-A316,ValvTran3,39.047,0.209
drama-A316,ValvTran3,39.046,0.209
drama-A316,ValvTran3,39.045,0.209
drama-A316,ValvTran3,39.044,0.209
drama-A316,ValvTran3,39.043,0.209
drama-A316,ValvTran3,39.041,0.209
drama-A316,ValvTran3,39.04,0.209
drama-A316,ValvTran3,39.039,0.209
drama-A316,ValvTran3,39.038,0.209
drama-A316,ValvTran3,39.035,0.209
drama-A316,ValvTran3,39.031,0.209
drama-A316,ValvTran3,39.03,0.209
drama-A316,ValvTran3,39.027,0.209
drama-A316,ValvTran3,39.023,0.209
drama-A316,ValvTran3,39.021,0.209
drama-A316,ValvTran3,39.02,0.209
drama-A316,ValvTran3,39.019,0.209
drama-A316,ValvTran3,39.018,0.209
drama-A316,ValvTran3,39.017,0.209
drama-A316,ValvTran3,39.015,0.209
drama-A316,ValvTran3,39.011,0.209
drama-A316,ValvTran3,39.01,0.209
drama-A316,ValvTran3,39.008,0.209
drama-A316,ValvTran3,39.005,0.209
drama-A316,ValvTran3,39.004,0.209
drama-A316,ValvTran3,39.003,0.209
drama-A316,ValvTran3,39.001,0.209
drama-A316,ValvTran3,39.0,0.209
drama-A316,ValvTran3,38.999,0.209
drama-A316,ValvTran3,38.997,0.209
drama-A316,ValvTran3,38.996,0.209
drama-A316,ValvTran3,38.995,0.209
drama-A316,ValvTran3,38.993,0.209
drama-A316,ValvTran3,38.992,0.209
drama-A316,ValvTran3,38.991,0.209
drama-A316,ValvTran3,38.989,0.209
drama-A316,ValvTran3,38.989,0.209
drama-A316,ValvTran3,38.988,0.209
drama-A316,ValvTran3,38.986,0.209
drama-A316,ValvTran3,38.985,0.209
drama-A316,ValvTran3,38.984,0.209
drama-A316,ValvTran3,38.982,0.209
drama-A316,ValvTran3,38.981,0.209
drama-A316,ValvTran3,38.98,0.209
drama-A316,ValvTran3,38.979,0.209
drama-A316,ValvTran3,38.978,0.209
drama-A316,ValvTran3,38.977,0.209
drama-A316,ValvTran3,38.975,0.209
drama-A316,ValvTran3,38.974,0.209
drama-A316,ValvTran3,38.973,0.209
drama-A316,ValvTran3,38.971,0.209
drama-A316,ValvTran3,38.97,0.209
drama-A316,ValvTran3,38.969,0.209
drama-A316,ValvTran3,38.968,0.209
drama-A316,ValvTran3,38.967,0.209
drama-A316,ValvTran3,38.965,0.209
drama-A316,ValvTran3,38.961,0.209
drama-A316,ValvTran3,38.958,0.209
drama-A316,ValvTran3,38.953,0.209
drama-A316,ValvTran3,38.945,0.209
drama-A316,ValvTran3,38.94,0.209
drama-A316,ValvTran3,38.933,0.209
drama-A316,ValvTran3,38.923,0.209
drama-A316,ValvTran3,38.881,0.209
drama-A316,ValvTran3,38.88,0.209
drama-A316,ValvTran3,38.878,0.209
drama-A316,ValvTran3,38.873,0.209
drama-A316,ValvTran3,38.865,0.209
drama-A316,ValvTran3,38.856,0.209
drama-A316,ValvTran3,38.814,0.209
drama-A316,ValvTran3,38.809,0.209
drama-A316,ValvTran3,38.806,0.209
drama-A316,ValvTran3,38.805,0.209
drama-A316,ValvTran3,38.802,0.209
drama-A316,ValvTran3,38.795,0.209
drama-A316,ValvTran3,38.772,0.209
drama-A316,ValvTran3,38.748,0.209
drama-A316,ValvTran3,38.642,0.209
drama-A316,ValvTran3,38.591,0.209
drama-A316,ValvTran3,38.546,0.209
drama-A316,ValvTran3,38.504,0.209
drama-A316,ValvTran3,38.467,0.209
drama-A316,ValvTran3,38.433,0.209
drama-A316,ValvTran3,38.429,0.209
drama-A316,ValvTran3,38.424,0.209
drama-A316,ValvTran3,38.399,0.209
drama-A316,ValvTran3,38.287,0.209
drama-A316,ValvTran3,38.028,0.209
drama-A316,ValvTran3,37.766,0.209
drama-A316,ValvTran3,37.501,0.209
drama-A316,ValvTran3,37.235,0.209
drama-A316,ValvTran3,36.968,0.209
drama-A316,ValvTran3,36.699,0.209
drama-A316,ValvTran3,36.429,0.209
drama-A316,ValvTran3,36.16,0.209
drama-A316,ValvTran3,35.889,0.209
drama-A316,ValvTran3,35.62,0.209
drama-A316,ValvTran3,35.35,0.209
drama-A316,ValvTran3,35.082,0.209
drama-A316,ValvTran3,34.814,0.209
drama-A316,ValvTran3,34.548,0.209
drama-A316,ValvTran3,34.284,0.209
drama-A316,ValvTran3,34.022,0.209
drama-A316,ValvTran3,33.762,0.209
drama-A316,ValvTran3,33.504,0.209
drama-A316,ValvTran3,33.248,0.209
drama-A316,ValvTran3,32.996,0.209
drama-A316,ValvTran3,32.746,0.209
drama-A316,ValvTran3,32.5,0.209
drama-A316,ValvTran3,32.256,0.209
drama-A316,ValvTran3,32.016,0.209
drama-A316,ValvTran3,31.78,0.209
drama-A316,ValvTran3,31.547,0.209
drama-A316,ValvTran3,31.317,0.209
drama-A316,ValvTran3,31.091,0.209
drama-A316,ValvTran3,30.868,0.209
drama-A316,ValvTran3,30.649,0.209
drama-A316,ValvTran3,30.433,0.209
drama-A316,ValvTran3,30.221,0.209
drama-A316,ValvTran3,30.013,0.209
drama-A316,ValvTran3,29.807,0.209
drama-A316,ValvTran3,29.605,0.209
drama-A316,ValvTran3,29.407,0.209
drama-A316,ValvTran3,29.212,0.209
drama-A316,ValvTran3,29.02,0.209
drama-A316,ValvTran3,28.831,0.209
drama-A316,ValvTran3,28.645,0.209
drama-A316,ValvTran3,28.462,0.209
drama-A316,ValvTran3,28.282,0.209
drama-A316,ValvTran3,28.105,0.209
drama-A316,ValvTran3,27.931,0.209
drama-A316,ValvTran3,27.76,0.209
drama-A316,ValvTran3,27.591,0.209
drama-A316,ValvTran3,27.425,0.209
drama-A316,ValvTran3,27.261,0.209
drama-A316,ValvTran3,27.1,0.209
drama-A316,ValvTran3,26.941,0.209
drama-A316,ValvTran3,26.785,0.209
drama-A316,ValvTran3,26.631,0.209
drama-A316,ValvTran3,26.479,0.209
drama-A316,ValvTran3,26.329,0.209
drama-A316,ValvTran3,26.181,0.209
drama-A316,ValvTran3,26.035,0.209
drama-A316,ValvTran3,25.892,0.209
drama-A316,ValvTran3,25.75,0.209
drama-A316,ValvTran3,25.61,0.209
drama-A316,ValvTran3,25.472,0.209
drama-A316,ValvTran3,25.335,0.209
drama-A316,ValvTran3,25.2,0.209
drama-A316,ValvTran3,25.067,0.209
drama-A316,ValvTran3,24.936,0.209
drama-A316,ValvTran3,24.806,0.209
drama-A316,ValvTran3,24.677,0.209
drama-A316,ValvTran3,24.55,0.209
drama-A316,ValvTran3,24.425,0.209
drama-A316,ValvTran3,24.301,0.209
drama-A316,ValvTran3,24.178,0.209
drama-A316,ValvTran3,24.057,0.209
drama-A316,ValvTran3,23.937,0.209
drama-A316,ValvTran3,23.818,0.209
drama-A316,ValvTran3,23.701,0.209
drama-A316,ValvTran3,23.585,0.209
drama-A316,ValvTran3,23.47,0.209
drama-A316,ValvTran3,23.356,0.209
drama-A316,ValvTran3,23.243,0.209
drama-A316,ValvTran3,23.131,0.209
drama-A316,ValvTran3,23.021,0.209
drama-A316,ValvTran3,22.911,0.209
drama-A316,ValvTran3,22.803,0.209
drama-A316,ValvTran3,22.695,0.209
drama-A316,ValvTran3,22.589,0.209
drama-A316,ValvTran3,22.483,0.209
drama-A316,ValvTran3,22.379,0.209
drama-A316,ValvTran3,22.275,0.209
drama-A316,ValvTran3,22.173,0.209
drama-A316,ValvTran3,22.071,0.209
drama-A316,ValvTran3,21.97,0.209
drama-A316,ValvTran3,21.87,0.209
drama-A316,ValvTran3,21.771,0.209
drama-A316,ValvTran3,21.673,0.209
drama-A316,ValvTran3,21.575,0.209
drama-A316,ValvTran3,21.478,0.209
drama-A316,ValvTran3,21.382,0.209
drama-A316,ValvTran3,21.287,0.209
drama-A316,ValvTran3,21.193,0.209
drama-A316,ValvTran3,21.099,0.209
drama-A316,ValvTran3,21.006,0.209
drama-A316,ValvTran3,20.914,0.209
drama-A316,ValvTran3,20.823,0.209
drama-A316,ValvTran3,20.732,0.209
drama-A316,ValvTran3,20.642,0.209
drama-A316,ValvTran3,20.552,0.209
drama-A316,ValvTran3,20.463,0.209
drama-A316,ValvTran3,20.375,0.209
drama-A316,ValvTran3,20.288,0.209
drama-A316,ValvTran3,20.201,0.209
drama-A316,ValvTran3,20.115,0.209
drama-A316,ValvTran3,20.029,0.209
drama-A316,ValvTran3,19.944,0.209
drama-A316,ValvTran3,19.859,0.209
drama-A316,ValvTran3,19.775,0.209
drama-A316,ValvTran3,19.692,0.209
drama-A316,ValvTran3,19.609,0.209
drama-A316,ValvTran3,19.527,0.209
drama-A316,ValvTran3,19.445,0.209
drama-A316,ValvTran3,19.364,0.209
drama-A316,ValvTran3,19.283,0.209
drama-A316,ValvTran3,19.203,0.209
drama-A316,ValvTran3,19.123,0.209
drama-A316,ValvTran3,19.044,0.209
drama-A316,ValvTran3,18.966,0.209
drama-A316,ValvTran3,18.887,0.209
drama-A316,ValvTran3,18.809,0.209
drama-A316,ValvTran3,18.732,0.209
drama-A316,ValvTran3,18.655,0.209
drama-A316,ValvTran3,18.579,0.209
drama-A316,ValvTran3,18.503,0.209
drama-A316,ValvTran3,18.427,0.209
drama-A316,ValvTran3,18.352,0.209
drama-A316,ValvTran3,18.278,0.209
drama-A316,ValvTran3,18.203,0.209
drama-A316,ValvTran3,18.13,0.209
drama-A316,ValvTran3,18.056,0.209
drama-A316,ValvTran3,17.983,0.209
drama-A316,ValvTran3,17.91,0.209
drama-A316,ValvTran3,17.838,0.209
drama-A316,ValvTran3,17.766,0.209
drama-A316,ValvTran3,17.695,0.209
drama-A316,ValvTran3,17.624,0.209
drama-A316,ValvTran3,17.553,0.209
drama-A316,ValvTran3,17.483,0.209
drama-A316,ValvTran3,17.413,0.209
drama-A316,ValvTran3,17.343,0.209
drama-A316,ValvTran3,17.274,0.209
drama-A316,ValvTran3,17.205,0.209
drama-A316,ValvTran3,17.137,0.209
drama-A316,ValvTran3,17.068,0.209
drama-A316,ValvTran3,17.0,0.209
drama-A316,ValvTran3,16.933,0.209
drama-A316,ValvTran3,16.866,0.209
drama-A316,ValvTran3,16.799,0.209
drama-A316,ValvTran3,16.732,0.209
drama-A316,ValvTran3,16.666,0.209
drama-A316,ValvTran3,16.6,0.209
drama-A316,ValvTran3,16.535,0.209
drama-A316,ValvTran3,16.469,0.209
drama-A316,ValvTran3,16.405,0.209
drama-A316,ValvTran3,16.34,0.209
drama-A316,ValvTran3,16.276,0.209
drama-A316,ValvTran3,16.212,0.209
drama-A316,ValvTran3,16.148,0.209
drama-A316,ValvTran3,16.084,0.209
drama-A316,ValvTran3,16.021,0.209
drama-A316,ValvTran3,15.958,0.209
drama-A316,ValvTran3,15.896,0.209
drama-A316,ValvTran3,15.834,0.209
drama-A316,ValvTran3,15.772,0.209
drama-A316,ValvTran3,15.71,0.209
drama-A316,ValvTran3,15.648,0.209
drama-A316,ValvTran3,15.587,0.209
drama-A316,ValvTran3,15.526,0.209
drama-A316,ValvTran3,15.466,0.209
drama-A316,ValvTran3,15.405,0.209
drama-A316,ValvTran3,15.345,0.209
drama-A316,ValvTran3,15.285,0.209
drama-A316,ValvTran3,15.226,0.209
drama-A316,ValvTran3,15.166,0.209
drama-A316,ValvTran3,15.107,0.209
drama-A316,ValvTran3,15.048,0.209
drama-A316,ValvTran3,14.99,0.209
drama-A316,ValvTran3,14.932,0.209
drama-A316,ValvTran3,14.873,0.209
drama-A316,ValvTran3,14.816,0.209
drama-A316,ValvTran3,14.758,0.209
drama-A316,ValvTran3,14.701,0.209
drama-A316,ValvTran3,14.644,0.209
drama-A316,ValvTran3,14.587,0.209
drama-A316,ValvTran3,14.53,0.209
drama-A316,ValvTran3,14.474,0.209
drama-A316,ValvTran3,14.417,0.209
drama-A316,ValvTran3,14.362,0.209
drama-A316,ValvTran3,14.306,0.209
drama-A316,ValvTran3,14.25,0.209
drama-A316,ValvTran3,14.195,0.209
drama-A316,ValvTran3,14.14,0.209
drama-A316,ValvTran3,14.085,0.209
drama-A316,ValvTran3,14.031,0.209
drama-A316,ValvTran3,13.976,0.209
drama-A316,ValvTran3,13.922,0.209
drama-A316,ValvTran3,13.868,0.209
drama-A316,ValvTran3,13.814,0.209
drama-A316,ValvTran3,13.761,0.209
drama-A316,ValvTran3,13.707,0.209
drama-A316,ValvTran3,13.654,0.209
drama-A316,ValvTran3,13.601,0.209
drama-A316,ValvTran3,13.549,0.209
drama-A316,ValvTran3,13.496,0.209
drama-A316,ValvTran3,13.444,0.209
drama-A316,ValvTran3,13.392,0.209
