Altitude (km)	Objet	Matériau	Mass (kg)
17.359	SAR-Tx	drama-AA7075	0.285
17.39	SAR-Tx	drama-AA7075	0.285
17.421	SAR-Tx	drama-AA7075	0.285
17.452	SAR-Tx	drama-AA7075	0.285
17.483	SAR-Tx	drama-AA7075	0.285
17.514	SAR-Tx	drama-AA7075	0.285
17.545	SAR-Tx	drama-AA7075	0.285
17.576	SAR-Tx	drama-AA7075	0.285
17.607	SAR-Tx	drama-AA7075	0.285
17.639	SAR-Tx	drama-AA7075	0.285
17.67	SAR-Tx	drama-AA7075	0.285
17.701	SAR-Tx	drama-AA7075	0.285
17.733	SAR-Tx	drama-AA7075	0.285
17.764	SAR-Tx	drama-AA7075	0.285
17.796	SAR-Tx	drama-AA7075	0.285
17.828	SAR-Tx	drama-AA7075	0.285
17.859	SAR-Tx	drama-AA7075	0.285
17.891	SAR-Tx	drama-AA7075	0.285
17.923	SAR-Tx	drama-AA7075	0.285
17.955	SAR-Tx	drama-AA7075	0.285
17.987	SAR-Tx	drama-AA7075	0.285
18.019	SAR-Tx	drama-AA7075	0.285
18.051	SAR-Tx	drama-AA7075	0.285
18.083	SAR-Tx	drama-AA7075	0.285
18.115	SAR-Tx	drama-AA7075	0.285
18.148	SAR-Tx	drama-AA7075	0.285
18.18	SAR-Tx	drama-AA7075	0.285
18.212	SAR-Tx	drama-AA7075	0.285
18.245	SAR-Tx	drama-AA7075	0.285
18.277	SAR-Tx	drama-AA7075	0.285
18.31	SAR-Tx	drama-AA7075	0.285
18.343	SAR-Tx	drama-AA7075	0.285
18.375	SAR-Tx	drama-AA7075	0.285
18.408	SAR-Tx	drama-AA7075	0.285
18.441	SAR-Tx	drama-AA7075	0.285
18.474	SAR-Tx	drama-AA7075	0.285
18.507	SAR-Tx	drama-AA7075	0.285
18.54	SAR-Tx	drama-AA7075	0.285
18.573	SAR-Tx	drama-AA7075	0.285
18.607	SAR-Tx	drama-AA7075	0.285
18.64	SAR-Tx	drama-AA7075	0.285
18.673	SAR-Tx	drama-AA7075	0.285
18.707	SAR-Tx	drama-AA7075	0.285
18.74	SAR-Tx	drama-AA7075	0.285
18.774	SAR-Tx	drama-AA7075	0.285
18.807	SAR-Tx	drama-AA7075	0.285
18.841	SAR-Tx	drama-AA7075	0.285
18.875	SAR-Tx	drama-AA7075	0.285
18.909	SAR-Tx	drama-AA7075	0.285
18.943	SAR-Tx	drama-AA7075	0.285
18.977	SAR-Tx	drama-AA7075	0.285
19.011	SAR-Tx	drama-AA7075	0.285
19.045	SAR-Tx	drama-AA7075	0.285
19.08	SAR-Tx	drama-AA7075	0.285
19.114	SAR-Tx	drama-AA7075	0.285
19.148	SAR-Tx	drama-AA7075	0.285
19.183	SAR-Tx	drama-AA7075	0.285
19.217	SAR-Tx	drama-AA7075	0.285
19.252	SAR-Tx	drama-AA7075	0.285
19.287	SAR-Tx	drama-AA7075	0.285
19.322	SAR-Tx	drama-AA7075	0.285
19.357	SAR-Tx	drama-AA7075	0.285
19.392	SAR-Tx	drama-AA7075	0.285
19.427	SAR-Tx	drama-AA7075	0.285
19.462	SAR-Tx	drama-AA7075	0.285
19.497	SAR-Tx	drama-AA7075	0.285
19.532	SAR-Tx	drama-AA7075	0.285
19.568	SAR-Tx	drama-AA7075	0.285
19.603	SAR-Tx	drama-AA7075	0.285
19.639	SAR-Tx	drama-AA7075	0.285
19.674	SAR-Tx	drama-AA7075	0.285
19.71	SAR-Tx	drama-AA7075	0.285
19.746	SAR-Tx	drama-AA7075	0.285
19.782	SAR-Tx	drama-AA7075	0.285
19.818	SAR-Tx	drama-AA7075	0.285
19.854	SAR-Tx	drama-AA7075	0.285
19.89	SAR-Tx	drama-AA7075	0.285
19.927	SAR-Tx	drama-AA7075	0.285
19.963	SAR-Tx	drama-AA7075	0.285
19.999	SAR-Tx	drama-AA7075	0.285
20.036	SAR-Tx	drama-AA7075	0.285
20.073	SAR-Tx	drama-AA7075	0.285
20.109	SAR-Tx	drama-AA7075	0.285
20.146	SAR-Tx	drama-AA7075	0.285
20.183	SAR-Tx	drama-AA7075	0.285
20.22	SAR-Tx	drama-AA7075	0.285
20.257	SAR-Tx	drama-AA7075	0.285
20.295	SAR-Tx	drama-AA7075	0.285
20.332	SAR-Tx	drama-AA7075	0.285
20.369	SAR-Tx	drama-AA7075	0.285
20.407	SAR-Tx	drama-AA7075	0.285
20.444	SAR-Tx	drama-AA7075	0.285
20.482	SAR-Tx	drama-AA7075	0.285
20.52	SAR-Tx	drama-AA7075	0.285
20.558	SAR-Tx	drama-AA7075	0.285
20.596	SAR-Tx	drama-AA7075	0.285
20.634	SAR-Tx	drama-AA7075	0.285
20.673	SAR-Tx	drama-AA7075	0.285
20.711	SAR-Tx	drama-AA7075	0.285
20.749	SAR-Tx	drama-AA7075	0.285
20.788	SAR-Tx	drama-AA7075	0.285
20.827	SAR-Tx	drama-AA7075	0.285
20.866	SAR-Tx	drama-AA7075	0.285
20.904	SAR-Tx	drama-AA7075	0.285
20.943	SAR-Tx	drama-AA7075	0.285
20.983	SAR-Tx	drama-AA7075	0.285
21.022	SAR-Tx	drama-AA7075	0.285
21.061	SAR-Tx	drama-AA7075	0.285
21.101	SAR-Tx	drama-AA7075	0.285
21.14	SAR-Tx	drama-AA7075	0.285
21.18	SAR-Tx	drama-AA7075	0.285
21.22	SAR-Tx	drama-AA7075	0.285
21.26	SAR-Tx	drama-AA7075	0.285
21.3	SAR-Tx	drama-AA7075	0.285
21.34	SAR-Tx	drama-AA7075	0.285
21.381	SAR-Tx	drama-AA7075	0.285
21.421	SAR-Tx	drama-AA7075	0.285
21.462	SAR-Tx	drama-AA7075	0.285
21.502	SAR-Tx	drama-AA7075	0.285
21.543	SAR-Tx	drama-AA7075	0.285
21.584	SAR-Tx	drama-AA7075	0.285
21.625	SAR-Tx	drama-AA7075	0.285
21.666	SAR-Tx	drama-AA7075	0.285
21.708	SAR-Tx	drama-AA7075	0.285
21.749	SAR-Tx	drama-AA7075	0.285
21.791	SAR-Tx	drama-AA7075	0.285
21.832	SAR-Tx	drama-AA7075	0.285
21.874	SAR-Tx	drama-AA7075	0.285
21.916	SAR-Tx	drama-AA7075	0.285
21.958	SAR-Tx	drama-AA7075	0.285
22.001	SAR-Tx	drama-AA7075	0.285
22.043	SAR-Tx	drama-AA7075	0.285
22.085	SAR-Tx	drama-AA7075	0.285
22.128	SAR-Tx	drama-AA7075	0.285
22.171	SAR-Tx	drama-AA7075	0.285
22.214	SAR-Tx	drama-AA7075	0.285
22.257	SAR-Tx	drama-AA7075	0.285
22.3	SAR-Tx	drama-AA7075	0.285
22.343	SAR-Tx	drama-AA7075	0.285
22.387	SAR-Tx	drama-AA7075	0.285
22.431	SAR-Tx	drama-AA7075	0.285
22.474	SAR-Tx	drama-AA7075	0.285
22.518	SAR-Tx	drama-AA7075	0.285
22.563	SAR-Tx	drama-AA7075	0.285
22.607	SAR-Tx	drama-AA7075	0.285
22.651	SAR-Tx	drama-AA7075	0.285
22.696	SAR-Tx	drama-AA7075	0.285
22.74	SAR-Tx	drama-AA7075	0.285
22.785	SAR-Tx	drama-AA7075	0.285
22.83	SAR-Tx	drama-AA7075	0.285
22.875	SAR-Tx	drama-AA7075	0.285
22.921	SAR-Tx	drama-AA7075	0.285
22.966	SAR-Tx	drama-AA7075	0.285
23.012	SAR-Tx	drama-AA7075	0.285
23.058	SAR-Tx	drama-AA7075	0.285
23.104	SAR-Tx	drama-AA7075	0.285
23.15	SAR-Tx	drama-AA7075	0.285
23.196	SAR-Tx	drama-AA7075	0.285
23.243	SAR-Tx	drama-AA7075	0.285
23.289	SAR-Tx	drama-AA7075	0.285
23.336	SAR-Tx	drama-AA7075	0.285
23.383	SAR-Tx	drama-AA7075	0.285
23.43	SAR-Tx	drama-AA7075	0.285
23.477	SAR-Tx	drama-AA7075	0.285
23.525	SAR-Tx	drama-AA7075	0.285
23.573	SAR-Tx	drama-AA7075	0.285
23.621	SAR-Tx	drama-AA7075	0.285
23.669	SAR-Tx	drama-AA7075	0.285
23.717	SAR-Tx	drama-AA7075	0.285
23.765	SAR-Tx	drama-AA7075	0.285
23.814	SAR-Tx	drama-AA7075	0.285
23.862	SAR-Tx	drama-AA7075	0.285
23.911	SAR-Tx	drama-AA7075	0.285
23.961	SAR-Tx	drama-AA7075	0.285
24.01	SAR-Tx	drama-AA7075	0.285
24.059	SAR-Tx	drama-AA7075	0.285
24.109	SAR-Tx	drama-AA7075	0.285
24.159	SAR-Tx	drama-AA7075	0.285
24.209	SAR-Tx	drama-AA7075	0.285
24.259	SAR-Tx	drama-AA7075	0.285
24.31	SAR-Tx	drama-AA7075	0.285
24.361	SAR-Tx	drama-AA7075	0.285
24.412	SAR-Tx	drama-AA7075	0.285
24.463	SAR-Tx	drama-AA7075	0.285
24.514	SAR-Tx	drama-AA7075	0.285
24.565	SAR-Tx	drama-AA7075	0.285
24.617	SAR-Tx	drama-AA7075	0.285
24.669	SAR-Tx	drama-AA7075	0.285
24.721	SAR-Tx	drama-AA7075	0.285
24.774	SAR-Tx	drama-AA7075	0.285
24.826	SAR-Tx	drama-AA7075	0.285
24.879	SAR-Tx	drama-AA7075	0.285
24.932	SAR-Tx	drama-AA7075	0.285
24.985	SAR-Tx	drama-AA7075	0.285
25.039	SAR-Tx	drama-AA7075	0.285
25.092	SAR-Tx	drama-AA7075	0.285
25.146	SAR-Tx	drama-AA7075	0.285
25.201	SAR-Tx	drama-AA7075	0.285
25.255	SAR-Tx	drama-AA7075	0.285
25.31	SAR-Tx	drama-AA7075	0.285
25.364	SAR-Tx	drama-AA7075	0.285
25.419	SAR-Tx	drama-AA7075	0.285
25.475	SAR-Tx	drama-AA7075	0.285
25.53	SAR-Tx	drama-AA7075	0.285
25.586	SAR-Tx	drama-AA7075	0.285
25.642	SAR-Tx	drama-AA7075	0.285
25.699	SAR-Tx	drama-AA7075	0.285
25.755	SAR-Tx	drama-AA7075	0.285
25.812	SAR-Tx	drama-AA7075	0.285
25.869	SAR-Tx	drama-AA7075	0.285
25.926	SAR-Tx	drama-AA7075	0.285
25.984	SAR-Tx	drama-AA7075	0.285
26.042	SAR-Tx	drama-AA7075	0.285
26.1	SAR-Tx	drama-AA7075	0.285
26.158	SAR-Tx	drama-AA7075	0.285
26.217	SAR-Tx	drama-AA7075	0.285
26.276	SAR-Tx	drama-AA7075	0.285
26.335	SAR-Tx	drama-AA7075	0.285
26.395	SAR-Tx	drama-AA7075	0.285
26.455	SAR-Tx	drama-AA7075	0.285
26.515	SAR-Tx	drama-AA7075	0.285
26.575	SAR-Tx	drama-AA7075	0.285
26.636	SAR-Tx	drama-AA7075	0.285
26.697	SAR-Tx	drama-AA7075	0.285
26.758	SAR-Tx	drama-AA7075	0.285
26.819	SAR-Tx	drama-AA7075	0.285
26.881	SAR-Tx	drama-AA7075	0.285
26.943	SAR-Tx	drama-AA7075	0.285
27.006	SAR-Tx	drama-AA7075	0.285
27.069	SAR-Tx	drama-AA7075	0.285
27.132	SAR-Tx	drama-AA7075	0.285
27.195	SAR-Tx	drama-AA7075	0.285
27.259	SAR-Tx	drama-AA7075	0.285
27.323	SAR-Tx	drama-AA7075	0.285
27.387	SAR-Tx	drama-AA7075	0.285
27.452	SAR-Tx	drama-AA7075	0.285
27.517	SAR-Tx	drama-AA7075	0.285
27.583	SAR-Tx	drama-AA7075	0.285
27.648	SAR-Tx	drama-AA7075	0.285
27.714	SAR-Tx	drama-AA7075	0.285
27.781	SAR-Tx	drama-AA7075	0.285
27.848	SAR-Tx	drama-AA7075	0.285
27.915	SAR-Tx	drama-AA7075	0.285
27.982	SAR-Tx	drama-AA7075	0.285
28.05	SAR-Tx	drama-AA7075	0.285
28.118	SAR-Tx	drama-AA7075	0.285
28.187	SAR-Tx	drama-AA7075	0.285
28.256	SAR-Tx	drama-AA7075	0.285
28.325	SAR-Tx	drama-AA7075	0.285
28.395	SAR-Tx	drama-AA7075	0.285
28.465	SAR-Tx	drama-AA7075	0.285
28.536	SAR-Tx	drama-AA7075	0.285
28.607	SAR-Tx	drama-AA7075	0.285
28.678	SAR-Tx	drama-AA7075	0.285
28.75	SAR-Tx	drama-AA7075	0.285
28.822	SAR-Tx	drama-AA7075	0.285
28.895	SAR-Tx	drama-AA7075	0.285
28.968	SAR-Tx	drama-AA7075	0.285
29.041	SAR-Tx	drama-AA7075	0.285
29.115	SAR-Tx	drama-AA7075	0.285
29.189	SAR-Tx	drama-AA7075	0.285
29.264	SAR-Tx	drama-AA7075	0.285
29.339	SAR-Tx	drama-AA7075	0.285
29.415	SAR-Tx	drama-AA7075	0.285
29.491	SAR-Tx	drama-AA7075	0.285
29.568	SAR-Tx	drama-AA7075	0.285
29.645	SAR-Tx	drama-AA7075	0.285
29.722	SAR-Tx	drama-AA7075	0.285
29.8	SAR-Tx	drama-AA7075	0.285
29.879	SAR-Tx	drama-AA7075	0.285
29.958	SAR-Tx	drama-AA7075	0.285
30.037	SAR-Tx	drama-AA7075	0.285
30.117	SAR-Tx	drama-AA7075	0.285
30.198	SAR-Tx	drama-AA7075	0.285
30.279	SAR-Tx	drama-AA7075	0.285
30.361	SAR-Tx	drama-AA7075	0.285
30.443	SAR-Tx	drama-AA7075	0.285
30.526	SAR-Tx	drama-AA7075	0.285
30.609	SAR-Tx	drama-AA7075	0.285
30.693	SAR-Tx	drama-AA7075	0.285
30.777	SAR-Tx	drama-AA7075	0.285
30.862	SAR-Tx	drama-AA7075	0.285
30.948	SAR-Tx	drama-AA7075	0.285
31.034	SAR-Tx	drama-AA7075	0.285
31.121	SAR-Tx	drama-AA7075	0.285
31.208	SAR-Tx	drama-AA7075	0.285
31.296	SAR-Tx	drama-AA7075	0.285
31.385	SAR-Tx	drama-AA7075	0.285
31.474	SAR-Tx	drama-AA7075	0.285
31.564	SAR-Tx	drama-AA7075	0.285
31.655	SAR-Tx	drama-AA7075	0.285
31.746	SAR-Tx	drama-AA7075	0.285
31.838	SAR-Tx	drama-AA7075	0.285
31.931	SAR-Tx	drama-AA7075	0.285
32.024	SAR-Tx	drama-AA7075	0.285
32.119	SAR-Tx	drama-AA7075	0.285
32.214	SAR-Tx	drama-AA7075	0.285
32.309	SAR-Tx	drama-AA7075	0.285
32.406	SAR-Tx	drama-AA7075	0.285
32.503	SAR-Tx	drama-AA7075	0.285
32.602	SAR-Tx	drama-AA7075	0.285
32.701	SAR-Tx	drama-AA7075	0.285
32.8	SAR-Tx	drama-AA7075	0.285
32.901	SAR-Tx	drama-AA7075	0.285
33.003	SAR-Tx	drama-AA7075	0.285
33.105	SAR-Tx	drama-AA7075	0.285
33.209	SAR-Tx	drama-AA7075	0.285
33.313	SAR-Tx	drama-AA7075	0.285
33.419	SAR-Tx	drama-AA7075	0.285
33.525	SAR-Tx	drama-AA7075	0.285
33.632	SAR-Tx	drama-AA7075	0.285
33.741	SAR-Tx	drama-AA7075	0.285
33.85	SAR-Tx	drama-AA7075	0.285
33.96	SAR-Tx	drama-AA7075	0.285
34.072	SAR-Tx	drama-AA7075	0.285
34.184	SAR-Tx	drama-AA7075	0.285
34.298	SAR-Tx	drama-AA7075	0.285
34.413	SAR-Tx	drama-AA7075	0.285
34.529	SAR-Tx	drama-AA7075	0.285
34.646	SAR-Tx	drama-AA7075	0.285
34.764	SAR-Tx	drama-AA7075	0.285
34.884	SAR-Tx	drama-AA7075	0.285
35.005	SAR-Tx	drama-AA7075	0.285
35.127	SAR-Tx	drama-AA7075	0.285
35.25	SAR-Tx	drama-AA7075	0.285
35.375	SAR-Tx	drama-AA7075	0.285
35.501	SAR-Tx	drama-AA7075	0.285
35.629	SAR-Tx	drama-AA7075	0.285
35.758	SAR-Tx	drama-AA7075	0.285
35.889	SAR-Tx	drama-AA7075	0.285
36.021	SAR-Tx	drama-AA7075	0.285
36.155	SAR-Tx	drama-AA7075	0.285
36.29	SAR-Tx	drama-AA7075	0.285
36.427	SAR-Tx	drama-AA7075	0.285
36.566	SAR-Tx	drama-AA7075	0.285
36.706	SAR-Tx	drama-AA7075	0.285
36.848	SAR-Tx	drama-AA7075	0.285
36.992	SAR-Tx	drama-AA7075	0.285
37.138	SAR-Tx	drama-AA7075	0.285
37.286	SAR-Tx	drama-AA7075	0.285
37.436	SAR-Tx	drama-AA7075	0.285
37.588	SAR-Tx	drama-AA7075	0.285
37.742	SAR-Tx	drama-AA7075	0.285
37.898	SAR-Tx	drama-AA7075	0.285
38.056	SAR-Tx	drama-AA7075	0.285
38.217	SAR-Tx	drama-AA7075	0.285
38.38	SAR-Tx	drama-AA7075	0.285
38.546	SAR-Tx	drama-AA7075	0.285
38.713	SAR-Tx	drama-AA7075	0.285
38.884	SAR-Tx	drama-AA7075	0.285
39.057	SAR-Tx	drama-AA7075	0.285
39.232	SAR-Tx	drama-AA7075	0.285
39.411	SAR-Tx	drama-AA7075	0.285
39.592	SAR-Tx	drama-AA7075	0.285
39.776	SAR-Tx	drama-AA7075	0.285
39.963	SAR-Tx	drama-AA7075	0.285
40.153	SAR-Tx	drama-AA7075	0.285
40.346	SAR-Tx	drama-AA7075	0.285
40.543	SAR-Tx	drama-AA7075	0.285
40.742	SAR-Tx	drama-AA7075	0.285
40.945	SAR-Tx	drama-AA7075	0.285
41.151	SAR-Tx	drama-AA7075	0.285
41.36	SAR-Tx	drama-AA7075	0.285
41.573	SAR-Tx	drama-AA7075	0.285
41.789	SAR-Tx	drama-AA7075	0.285
42.009	SAR-Tx	drama-AA7075	0.285
42.232	SAR-Tx	drama-AA7075	0.285
42.458	SAR-Tx	drama-AA7075	0.285
42.689	SAR-Tx	drama-AA7075	0.285
42.922	SAR-Tx	drama-AA7075	0.285
43.159	SAR-Tx	drama-AA7075	0.285
43.4	SAR-Tx	drama-AA7075	0.285
43.644	SAR-Tx	drama-AA7075	0.285
43.892	SAR-Tx	drama-AA7075	0.285
44.143	SAR-Tx	drama-AA7075	0.285
44.397	SAR-Tx	drama-AA7075	0.285
44.654	SAR-Tx	drama-AA7075	0.285
44.915	SAR-Tx	drama-AA7075	0.285
45.178	SAR-Tx	drama-AA7075	0.285
45.445	SAR-Tx	drama-AA7075	0.285
45.713	SAR-Tx	drama-AA7075	0.285
45.985	SAR-Tx	drama-AA7075	0.285
46.258	SAR-Tx	drama-AA7075	0.285
46.534	SAR-Tx	drama-AA7075	0.285
46.812	SAR-Tx	drama-AA7075	0.285
47.091	SAR-Tx	drama-AA7075	0.285
47.372	SAR-Tx	drama-AA7075	0.285
47.654	SAR-Tx	drama-AA7075	0.285
47.936	SAR-Tx	drama-AA7075	0.285
48.22	SAR-Tx	drama-AA7075	0.285
48.504	SAR-Tx	drama-AA7075	0.285
48.788	SAR-Tx	drama-AA7075	0.285
49.072	SAR-Tx	drama-AA7075	0.285
49.355	SAR-Tx	drama-AA7075	0.285
49.638	SAR-Tx	drama-AA7075	0.285
49.92	SAR-Tx	drama-AA7075	0.285
50.2	SAR-Tx	drama-AA7075	0.285
50.479	SAR-Tx	drama-AA7075	0.285
50.757	SAR-Tx	drama-AA7075	0.285
51.032	SAR-Tx	drama-AA7075	0.285
51.304	SAR-Tx	drama-AA7075	0.285
51.574	SAR-Tx	drama-AA7075	0.285
51.841	SAR-Tx	drama-AA7075	0.285
52.105	SAR-Tx	drama-AA7075	0.285
52.365	SAR-Tx	drama-AA7075	0.285
52.621	SAR-Tx	drama-AA7075	0.285
52.873	SAR-Tx	drama-AA7075	0.285
53.121	SAR-Tx	drama-AA7075	0.285
53.364	SAR-Tx	drama-AA7075	0.285
53.42	SAR-Tx	drama-AA7075	0.285
53.433	SAR-Tx	drama-AA7075	0.285
53.443	SAR-Tx	drama-AA7075	0.285
53.481	SAR-Tx	drama-AA7075	0.285
53.524	SAR-Tx	drama-AA7075	0.285
53.572	SAR-Tx	drama-AA7075	0.285
53.64	SAR-Tx	drama-AA7075	0.285
53.655	SAR-Tx	drama-AA7075	0.285
53.668	SAR-Tx	drama-AA7075	0.285
53.679	SAR-Tx	drama-AA7075	0.285
53.682	SAR-Tx	drama-AA7075	0.285
53.683	SAR-Tx	drama-AA7075	0.285
53.707	SAR-Tx	drama-AA7075	0.285
53.713	SAR-Tx	drama-AA7075	0.285
53.718	SAR-Tx	drama-AA7075	0.285
53.723	SAR-Tx	drama-AA7075	0.285
53.73	SAR-Tx	drama-AA7075	0.285
53.745	SAR-Tx	drama-AA7075	0.285
53.978	SAR-Tx	drama-AA7075	0.285
54.211	SAR-Tx	drama-AA7075	0.285
54.442	SAR-Tx	drama-AA7075	0.285
54.673	SAR-Tx	drama-AA7075	0.285
54.903	SAR-Tx	drama-AA7075	0.285
55.131	SAR-Tx	drama-AA7075	0.285
55.358	SAR-Tx	drama-AA7075	0.285
55.583	SAR-Tx	drama-AA7075	0.285
55.808	SAR-Tx	drama-AA7075	0.285
56.03	SAR-Tx	drama-AA7075	0.285
56.251	SAR-Tx	drama-AA7075	0.285
56.47	SAR-Tx	drama-AA7075	0.285
56.687	SAR-Tx	drama-AA7075	0.285
56.902	SAR-Tx	drama-AA7075	0.285
57.115	SAR-Tx	drama-AA7075	0.285
57.326	SAR-Tx	drama-AA7075	0.285
57.535	SAR-Tx	drama-AA7075	0.285
57.741	SAR-Tx	drama-AA7075	0.285
57.946	SAR-Tx	drama-AA7075	0.285
58.147	SAR-Tx	drama-AA7075	0.285
58.347	SAR-Tx	drama-AA7075	0.285
58.544	SAR-Tx	drama-AA7075	0.285
58.738	SAR-Tx	drama-AA7075	0.285
58.93	SAR-Tx	drama-AA7075	0.285
59.12	SAR-Tx	drama-AA7075	0.285
59.306	SAR-Tx	drama-AA7075	0.285
59.49	SAR-Tx	drama-AA7075	0.285
59.672	SAR-Tx	drama-AA7075	0.285
59.85	SAR-Tx	drama-AA7075	0.285
60.026	SAR-Tx	drama-AA7075	0.285
60.199	SAR-Tx	drama-AA7075	0.285
60.37	SAR-Tx	drama-AA7075	0.285
60.538	SAR-Tx	drama-AA7075	0.285
60.703	SAR-Tx	drama-AA7075	0.285
60.865	SAR-Tx	drama-AA7075	0.285
61.025	SAR-Tx	drama-AA7075	0.285
61.182	SAR-Tx	drama-AA7075	0.285
61.337	SAR-Tx	drama-AA7075	0.285
61.489	SAR-Tx	drama-AA7075	0.285
61.639	SAR-Tx	drama-AA7075	0.285
61.786	SAR-Tx	drama-AA7075	0.285
61.931	SAR-Tx	drama-AA7075	0.285
62.074	SAR-Tx	drama-AA7075	0.285
62.216	SAR-Tx	drama-AA7075	0.285
62.355	SAR-Tx	drama-AA7075	0.285
62.493	SAR-Tx	drama-AA7075	0.285
62.63	SAR-Tx	drama-AA7075	0.285
62.766	SAR-Tx	drama-AA7075	0.285
62.902	SAR-Tx	drama-AA7075	0.285
63.038	SAR-Tx	drama-AA7075	0.285
63.174	SAR-Tx	drama-AA7075	0.285
63.311	SAR-Tx	drama-AA7075	0.285
63.45	SAR-Tx	drama-AA7075	0.289
63.592	SAR-Tx	drama-AA7075	0.297
63.738	SAR-Tx	drama-AA7075	0.311
63.887	SAR-Tx	drama-AA7075	0.333
64.042	SAR-Tx	drama-AA7075	0.364
64.2	SAR-Tx	drama-AA7075	0.408
64.364	SAR-Tx	drama-AA7075	0.466
64.531	SAR-Tx	drama-AA7075	0.541
64.702	SAR-Tx	drama-AA7075	0.634
64.876	SAR-Tx	drama-AA7075	0.745
65.051	SAR-Tx	drama-AA7075	0.876
65.228	SAR-Tx	drama-AA7075	1.025
65.406	SAR-Tx	drama-AA7075	1.192
65.584	SAR-Tx	drama-AA7075	1.375
65.763	SAR-Tx	drama-AA7075	1.574
65.94	SAR-Tx	drama-AA7075	1.787
66.117	SAR-Tx	drama-AA7075	2.014
66.293	SAR-Tx	drama-AA7075	2.252
66.467	SAR-Tx	drama-AA7075	2.501
66.641	SAR-Tx	drama-AA7075	2.759
66.812	SAR-Tx	drama-AA7075	3.026
66.983	SAR-Tx	drama-AA7075	3.301
67.151	SAR-Tx	drama-AA7075	3.582
67.318	SAR-Tx	drama-AA7075	3.87
67.483	SAR-Tx	drama-AA7075	4.164
67.646	SAR-Tx	drama-AA7075	4.462
67.808	SAR-Tx	drama-AA7075	4.6
67.968	SAR-Tx	drama-AA7075	4.6
68.126	SAR-Tx	drama-AA7075	4.6
68.283	SAR-Tx	drama-AA7075	4.6
68.438	SAR-Tx	drama-AA7075	4.6
68.591	SAR-Tx	drama-AA7075	4.6
68.743	SAR-Tx	drama-AA7075	4.6
68.894	SAR-Tx	drama-AA7075	4.6
69.044	SAR-Tx	drama-AA7075	4.6
69.192	SAR-Tx	drama-AA7075	4.6
69.339	SAR-Tx	drama-AA7075	4.6
69.485	SAR-Tx	drama-AA7075	4.6
69.631	SAR-Tx	drama-AA7075	4.6
69.775	SAR-Tx	drama-AA7075	4.6
69.919	SAR-Tx	drama-AA7075	4.6
70.061	SAR-Tx	drama-AA7075	4.6
70.204	SAR-Tx	drama-AA7075	4.6
70.345	SAR-Tx	drama-AA7075	4.6
70.486	SAR-Tx	drama-AA7075	4.6
70.549	SAR-Tx	drama-AA7075	4.6
70.563	SAR-Tx	drama-AA7075	4.6
72.17	EAIM-internal	drama-El-Mat	0.0
72.324	EAIM-internal	drama-El-Mat	1.266
72.478	EAIM-internal	drama-El-Mat	5.01
72.631	EAIM-internal	drama-El-Mat	8.799
72.783	EAIM-internal	drama-El-Mat	12.594
72.933	EAIM-internal	drama-El-Mat	14.05
73.082	EAIM-internal	drama-El-Mat	14.05
73.229	EAIM-internal	drama-El-Mat	14.05
73.375	EAIM-internal	drama-El-Mat	14.05
73.519	EAIM-internal	drama-El-Mat	14.05
73.662	EAIM-internal	drama-El-Mat	14.05
73.804	EAIM-internal	drama-El-Mat	14.05
73.944	EAIM-internal	drama-El-Mat	14.05
74.083	EAIM-internal	drama-El-Mat	14.05
74.221	EAIM-internal	drama-El-Mat	14.05
74.357	EAIM-internal	drama-El-Mat	14.05
74.492	EAIM-internal	drama-El-Mat	14.05
74.626	EAIM-internal	drama-El-Mat	14.05
74.759	EAIM-internal	drama-El-Mat	14.05
74.89	EAIM-internal	drama-El-Mat	14.05
75.02	EAIM-internal	drama-El-Mat	14.05
75.15	EAIM-internal	drama-El-Mat	14.05
75.278	EAIM-internal	drama-El-Mat	14.05
75.405	EAIM-internal	drama-El-Mat	14.05
75.531	EAIM-internal	drama-El-Mat	14.05
75.655	EAIM-internal	drama-El-Mat	14.05
75.711	EAIM-internal	drama-El-Mat	14.05
75.724	EAIM-internal	drama-El-Mat	14.05
12.524	PMC2-internal	drama-El-Mat	0.075
12.539	PMC2-internal	drama-El-Mat	0.075
12.554	PMC2-internal	drama-El-Mat	0.075
12.569	PMC2-internal	drama-El-Mat	0.075
12.583	PMC2-internal	drama-El-Mat	0.075
12.598	PMC2-internal	drama-El-Mat	0.075
12.613	PMC2-internal	drama-El-Mat	0.075
12.628	PMC2-internal	drama-El-Mat	0.075
12.643	PMC2-internal	drama-El-Mat	0.075
12.658	PMC2-internal	drama-El-Mat	0.075
12.672	PMC2-internal	drama-El-Mat	0.075
12.687	PMC2-internal	drama-El-Mat	0.075
12.702	PMC2-internal	drama-El-Mat	0.075
12.717	PMC2-internal	drama-El-Mat	0.075
12.732	PMC2-internal	drama-El-Mat	0.075
12.747	PMC2-internal	drama-El-Mat	0.075
12.762	PMC2-internal	drama-El-Mat	0.075
12.777	PMC2-internal	drama-El-Mat	0.075
12.792	PMC2-internal	drama-El-Mat	0.075
12.806	PMC2-internal	drama-El-Mat	0.075
12.821	PMC2-internal	drama-El-Mat	0.075
12.836	PMC2-internal	drama-El-Mat	0.075
12.851	PMC2-internal	drama-El-Mat	0.075
12.866	PMC2-internal	drama-El-Mat	0.075
12.881	PMC2-internal	drama-El-Mat	0.075
12.896	PMC2-internal	drama-El-Mat	0.075
