Altitude (km)	Group	Matériau	Mass (kg)
58.00179797979798	0.027000kg_drama-El-Mat	drama-El-Mat	8.25
58.05715151515152	0.027000kg_drama-El-Mat	drama-El-Mat	8.25
58.11250505050505	0.027000kg_drama-El-Mat	drama-El-Mat	8.25
58.16785858585858	0.027000kg_drama-El-Mat	drama-El-Mat	8.25
58.22321212121212	0.027000kg_drama-El-Mat	drama-El-Mat	8.25
58.278565656565654	0.027000kg_drama-El-Mat	drama-El-Mat	8.25
58.33391919191919	0.027000kg_drama-El-Mat	drama-El-Mat	8.25
58.389272727272726	0.027000kg_drama-El-Mat	drama-El-Mat	8.25
58.44462626262626	0.027000kg_drama-El-Mat	drama-El-Mat	8.25
58.4999797979798	0.027000kg_drama-El-Mat	drama-El-Mat	8.25
58.55533333333333	0.027000kg_drama-El-Mat	drama-El-Mat	8.25
58.61068686868687	0.027000kg_drama-El-Mat	drama-El-Mat	8.25
58.6660404040404	0.027000kg_drama-El-Mat	drama-El-Mat	8.25
58.72139393939394	0.027000kg_drama-El-Mat	drama-El-Mat	8.25
58.776747474747474	0.027000kg_drama-El-Mat	drama-El-Mat	8.25
58.832101010101006	0.027000kg_drama-El-Mat	drama-El-Mat	8.25
58.887454545454545	0.027000kg_drama-El-Mat	drama-El-Mat	8.25
58.94280808080808	0.027000kg_drama-El-Mat	drama-El-Mat	8.25
58.99816161616162	0.027000kg_drama-El-Mat	drama-El-Mat	8.25
59.05351515151515	0.027000kg_drama-El-Mat	drama-El-Mat	8.25
59.10886868686869	0.027000kg_drama-El-Mat	drama-El-Mat	8.25
59.16422222222222	0.027000kg_drama-El-Mat	drama-El-Mat	8.25
59.219575757575754	0.027000kg_drama-El-Mat	drama-El-Mat	8.25
59.27492929292929	0.027000kg_drama-El-Mat	drama-El-Mat	8.25
59.330282828282826	0.027000kg_drama-El-Mat	drama-El-Mat	8.25
59.385636363636365	0.027000kg_drama-El-Mat	drama-El-Mat	8.25
59.4409898989899	0.027000kg_drama-El-Mat	drama-El-Mat	8.25
59.49634343434343	0.027000kg_drama-El-Mat	drama-El-Mat	8.25
59.55169696969697	0.027000kg_drama-El-Mat	drama-El-Mat	8.25
59.6070505050505	0.027000kg_drama-El-Mat	drama-El-Mat	8.25
59.66240404040404	0.027000kg_drama-El-Mat	drama-El-Mat	8.25
59.717757575757574	0.027000kg_drama-El-Mat	drama-El-Mat	8.25
59.773111111111106	0.027000kg_drama-El-Mat	drama-El-Mat	8.25
59.828464646464646	0.027000kg_drama-El-Mat	drama-El-Mat	8.25
59.88381818181818	0.027000kg_drama-El-Mat	drama-El-Mat	8.25
59.93917171717172	0.027000kg_drama-El-Mat	drama-El-Mat	8.25
59.99452525252525	0.027000kg_drama-El-Mat	drama-El-Mat	8.25
60.04987878787878	0.027000kg_drama-El-Mat	drama-El-Mat	8.25
60.10523232323232	0.027000kg_drama-El-Mat	drama-El-Mat	8.25
60.160585858585854	0.027000kg_drama-El-Mat	drama-El-Mat	8.25
60.215939393939394	0.027000kg_drama-El-Mat	drama-El-Mat	8.25
60.271292929292926	0.027000kg_drama-El-Mat	drama-El-Mat	8.25
60.326646464646466	0.027000kg_drama-El-Mat	drama-El-Mat	8.25
60.382	0.027000kg_drama-El-Mat	drama-El-Mat	8.25
1.071	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
1.662979797979798	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
2.254959595959596	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
2.846939393939394	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
3.438919191919192	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
4.03089898989899	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
4.622878787878788	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
5.214858585858586	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
5.806838383838384	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
6.398818181818182	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
6.99079797979798	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
7.582777777777778	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
8.174757575757576	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
8.766737373737374	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
9.358717171717172	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
9.95069696969697	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
10.542676767676769	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
11.134656565656567	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
11.726636363636365	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
12.318616161616163	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
12.91059595959596	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
13.502575757575759	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
14.094555555555557	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
14.686535353535355	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
15.278515151515153	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
15.870494949494951	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
16.46247474747475	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
17.054454545454547	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
17.646434343434347	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
18.238414141414143	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
18.830393939393943	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
19.422373737373743	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
20.01435353535354	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
20.606333333333335	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
21.198313131313135	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
21.790292929292935	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
22.38227272727273	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
22.974252525252528	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
23.566232323232327	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
24.158212121212127	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
24.750191919191924	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
25.34217171717172	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
25.93415151515152	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
26.52613131313132	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
27.118111111111116	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
27.710090909090912	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
28.302070707070712	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
28.89405050505051	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
29.486030303030308	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
30.078010101010104	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
30.669989898989904	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
31.261969696969704	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
31.8539494949495	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
32.44592929292929	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
33.037909090909096	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
33.62988888888889	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
34.22186868686869	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
34.813848484848485	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
35.40582828282828	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
35.997808080808085	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
36.58978787878788	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
37.18176767676768	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
37.77374747474748	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
38.36572727272728	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
38.95770707070707	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
39.54968686868687	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
40.141666666666666	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
40.73364646464647	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
41.325626262626265	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
41.91760606060606	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
42.509585858585865	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
43.10156565656566	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
43.69354545454546	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
44.285525252525254	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
44.87750505050505	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
45.46948484848485	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
46.06146464646465	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
46.653444444444446	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
47.24542424242425	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
47.837404040404046	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
48.42938383838384	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
49.02136363636364	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
49.613343434343435	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
50.20532323232324	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
50.797303030303034	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
51.38928282828283	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
51.981262626262634	0.313000kg_drama-El-Mat	drama-El-Mat	0.626
52.57324242424243	0.313000kg_drama-El-Mat	drama-El-Mat	0.6614813710879294
53.165222222222226	0.313000kg_drama-El-Mat	drama-El-Mat	1.7126382978723618
53.75720202020202	0.313000kg_drama-El-Mat	drama-El-Mat	4.1839076814658265
54.34918181818182	0.313000kg_drama-El-Mat	drama-El-Mat	7.7516912521441
54.94116161616162	0.313000kg_drama-El-Mat	drama-El-Mat	11.600402888197578
55.53314141414142	0.313000kg_drama-El-Mat	drama-El-Mat	11.92
56.125121212121215	0.313000kg_drama-El-Mat	drama-El-Mat	11.92
56.71710101010102	0.313000kg_drama-El-Mat	drama-El-Mat	11.92
57.309080808080815	0.313000kg_drama-El-Mat	drama-El-Mat	11.92
57.90106060606061	0.313000kg_drama-El-Mat	drama-El-Mat	11.92
58.49304040404041	0.313000kg_drama-El-Mat	drama-El-Mat	11.92
59.0850202020202	0.313000kg_drama-El-Mat	drama-El-Mat	11.92
59.677	0.313000kg_drama-El-Mat	drama-El-Mat	11.92
87.844	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
87.96453535353535	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
88.0850707070707	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
88.20560606060606	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
88.3261414141414	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
88.44667676767676	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
88.56721212121212	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
88.68774747474747	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
88.80828282828283	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
88.92881818181817	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
89.04935353535353	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
89.16988888888888	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
89.29042424242424	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
89.4109595959596	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
89.53149494949494	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
89.6520303030303	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
89.77256565656565	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
89.893101010101	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
90.01363636363637	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
90.13417171717171	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
90.25470707070707	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
90.37524242424242	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
90.49577777777777	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
90.61631313131312	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
90.73684848484848	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
90.85738383838384	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
90.97791919191918	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
91.09845454545454	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
91.21898989898989	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
91.33952525252525	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
91.46006060606061	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
91.58059595959595	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
91.70113131313131	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
91.82166666666666	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
91.94220202020202	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
92.06273737373738	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
92.18327272727272	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
92.30380808080808	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
92.42434343434343	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
92.54487878787879	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
92.66541414141413	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
92.78594949494949	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
92.90648484848485	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
93.0270202020202	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
93.14755555555556	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
93.2680909090909	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
93.38862626262626	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
93.50916161616162	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
93.62969696969697	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
93.75023232323232	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
93.87076767676767	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
93.99130303030303	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
94.11183838383837	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
94.23237373737373	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
94.3529090909091	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
94.47344444444444	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
94.5939797979798	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
94.71451515151514	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
94.8350505050505	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
94.95558585858586	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
95.07612121212121	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
95.19665656565657	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
95.31719191919191	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
95.43772727272727	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
95.55826262626263	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
95.67879797979798	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
95.79933333333334	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
95.91986868686868	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
96.04040404040404	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
96.16093939393939	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
96.28147474747475	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
96.4020101010101	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
96.52254545454545	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
96.64308080808081	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
96.76361616161616	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
96.88415151515152	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
97.00468686868686	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
97.12522222222222	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
97.24575757575758	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
97.36629292929292	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
97.48682828282828	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
97.60736363636363	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
97.72789898989899	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
97.84843434343435	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
97.9689696969697	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
98.08950505050505	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
98.2100404040404	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
98.33057575757576	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
98.45111111111112	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
98.57164646464646	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
98.69218181818182	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
98.81271717171717	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
98.93325252525253	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
99.05378787878789	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
99.17432323232323	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
99.29485858585859	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
99.41539393939394	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
99.5359292929293	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
99.65646464646464	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
99.777	387.000000kg_drama-HC-AA7075	drama-HC-AA7075	387.0
12.524	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
13.007555555555555	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
13.49111111111111	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
13.974666666666666	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
14.458222222222222	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
14.941777777777776	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
15.425333333333333	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
15.908888888888889	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
16.392444444444443	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
16.875999999999998	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
17.359555555555556	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
17.84311111111111	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
18.326666666666668	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
18.810222222222222	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
19.293777777777777	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
19.77733333333333	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
20.26088888888889	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
20.744444444444444	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
21.228	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
21.711555555555556	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
22.19511111111111	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
22.678666666666665	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
23.16222222222222	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
23.645777777777777	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
24.129333333333335	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
24.61288888888889	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
25.096444444444444	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
25.58	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
26.063555555555553	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
26.54711111111111	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
27.03066666666667	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
27.514222222222223	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
27.997777777777777	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
28.481333333333332	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
28.964888888888886	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
29.44844444444444	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
29.932000000000002	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
30.415555555555557	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
30.89911111111111	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
31.382666666666665	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
31.86622222222222	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
32.349777777777774	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
32.833333333333336	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
33.31688888888889	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
33.800444444444445	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
34.284	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
34.76755555555555	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
35.25111111111111	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
35.73466666666667	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
36.218222222222224	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
36.70177777777778	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
37.18533333333333	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
37.66888888888889	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
38.15244444444444	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
38.636	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
39.11955555555556	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
39.60311111111111	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
40.086666666666666	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
40.57022222222222	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
41.053777777777775	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
41.537333333333336	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
42.02088888888889	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
42.504444444444445	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
42.988	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
43.471555555555554	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
43.95511111111111	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
44.43866666666667	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
44.922222222222224	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
45.40577777777778	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
45.88933333333333	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
46.37288888888889	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
46.85644444444445	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
47.34	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
47.82355555555556	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
48.30711111111111	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
48.79066666666667	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
49.27422222222222	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
49.75777777777778	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
50.24133333333334	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
50.72488888888889	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
51.208444444444446	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
51.692	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
52.175555555555555	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
52.659111111111116	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
53.14266666666667	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
53.626222222222225	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
54.10977777777778	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
54.593333333333334	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
55.07688888888889	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
55.56044444444445	0.075000kg_drama-El-Mat	drama-El-Mat	0.15
56.044000000000004	0.075000kg_drama-El-Mat	drama-El-Mat	0.25110000000000426
56.52755555555556	0.075000kg_drama-El-Mat	drama-El-Mat	1.3143118908382168
57.01111111111111	0.075000kg_drama-El-Mat	drama-El-Mat	3.0854055080721814
57.49466666666667	0.075000kg_drama-El-Mat	drama-El-Mat	4.58
57.97822222222222	0.075000kg_drama-El-Mat	drama-El-Mat	4.58
58.46177777777778	0.075000kg_drama-El-Mat	drama-El-Mat	4.58
58.94533333333334	0.075000kg_drama-El-Mat	drama-El-Mat	4.58
59.42888888888889	0.075000kg_drama-El-Mat	drama-El-Mat	4.58
59.912444444444446	0.075000kg_drama-El-Mat	drama-El-Mat	4.58
60.396	0.075000kg_drama-El-Mat	drama-El-Mat	4.58
0.0	1.110000kg_drama-AA7075	drama-AA7075	1.11
0.8873131313131313	1.110000kg_drama-AA7075	drama-AA7075	1.11
1.7746262626262626	1.110000kg_drama-AA7075	drama-AA7075	1.11
2.661939393939394	1.110000kg_drama-AA7075	drama-AA7075	1.11
3.549252525252525	1.110000kg_drama-AA7075	drama-AA7075	1.11
4.436565656565657	1.110000kg_drama-AA7075	drama-AA7075	1.11
5.323878787878788	1.110000kg_drama-AA7075	drama-AA7075	1.11
6.2111919191919185	1.110000kg_drama-AA7075	drama-AA7075	1.11
7.09850505050505	1.110000kg_drama-AA7075	drama-AA7075	1.11
7.985818181818182	1.110000kg_drama-AA7075	drama-AA7075	1.11
8.873131313131314	1.110000kg_drama-AA7075	drama-AA7075	1.11
9.760444444444444	1.110000kg_drama-AA7075	drama-AA7075	1.11
10.647757575757575	1.110000kg_drama-AA7075	drama-AA7075	1.11
11.535070707070707	1.110000kg_drama-AA7075	drama-AA7075	1.11
12.422383838383837	1.110000kg_drama-AA7075	drama-AA7075	1.11
13.309696969696969	1.110000kg_drama-AA7075	drama-AA7075	1.11
14.1970101010101	1.110000kg_drama-AA7075	drama-AA7075	1.11
15.084323232323232	1.110000kg_drama-AA7075	drama-AA7075	1.11
15.971636363636364	1.110000kg_drama-AA7075	drama-AA7075	1.11
16.858949494949496	1.110000kg_drama-AA7075	drama-AA7075	1.11
17.746262626262627	1.110000kg_drama-AA7075	drama-AA7075	1.11
18.633575757575755	1.110000kg_drama-AA7075	drama-AA7075	1.11
19.520888888888887	1.110000kg_drama-AA7075	drama-AA7075	1.11
20.40820202020202	1.110000kg_drama-AA7075	drama-AA7075	1.11
