# Documentation: DRAMA Software User Manual, section 7.3.2.7
latitude, imp.probability [1], casualty [1], fatality [1]
86.49166666667801, 4.6296296296333137E-5, 0.0, 0.0
86.48333333334467, 4.629629629625419E-5, 0.0, 0.0
86.47500000001135, 4.6296296296333137E-5, 0.0, 0.0
86.46666666667801, 4.629629629625419E-5, 0.0, 0.0
86.45833333334468, 4.6296296296333137E-5, 0.0, 0.0
86.45000000001134, 4.6296296296333137E-5, 0.0, 0.0
86.441666666678, 4.629629629625419E-5, 0.0, 0.0
86.43333333334468, 4.6296296296333137E-5, 0.0, 0.0
86.42500000001134, 4.629629629625419E-5, 0.0, 0.0
86.41666666667801, 4.6296296296333137E-5, 0.0, 0.0
86.40833333334467, 4.629629629625419E-5, 0.0, 0.0
86.40000000001135, 4.6296296296333137E-5, 0.0, 0.0
86.391666666678, 4.6296296296333137E-5, 0.0, 0.0
86.38333333334467, 4.629629629625419E-5, 0.0, 0.0
86.37500000001134, 4.6296296296333137E-5, 0.0, 0.0
86.366666666678, 4.629629629625419E-5, 0.0, 0.0
86.35833333334467, 4.6296296296333137E-5, 0.0, 0.0
86.35000000001133, 4.629629629625419E-5, 0.0, 0.0
86.34166666667801, 4.6296296296333137E-5, 0.0, 0.0
86.33333333334467, 4.6296296296333137E-5, 0.0, 0.0
86.32500000001133, 4.629629629625419E-5, 0.0, 0.0
86.316666666678, 4.6296296296333137E-5, 0.0, 0.0
86.30833333334466, 4.629629629625419E-5, 0.0, 0.0
86.30000000001134, 4.6296296296333137E-5, 0.0, 0.0
86.291666666678, 4.629629629625419E-5, 0.0, 0.0
86.28333333334467, 4.6296296296333137E-5, 0.0, 0.0
86.27500000001133, 4.6296296296333137E-5, 0.0, 0.0
86.26666666667799, 4.629629629625419E-5, 0.0, 0.0
86.25833333334467, 4.6296296296333137E-5, 0.0, 0.0
