			25.35	2.503		0.0	0.0			2242.1	99.601	367.756	3423.256	766806.346	0.04799						
			25.35	2.503		0.0	0.0			2243.1	99.562	367.954	3439.949	770246.295	0.04799						
			25.35	2.503		0.0	0.0			2244.1	99.523	368.154	3456.728	773703.024	0.04799						
			25.35	2.503		0.0	0.0			2245.1	99.484	368.354	3473.598	777176.621	0.04799						
			25.35	2.503		0.0	0.0			2246.1	99.445	368.555	3490.564	780667.186	0.04799						
			25.35	2.503		0.0	0.0			2247.1	99.405	368.757	3507.617	784174.802	0.04799						
			25.35	2.503		0.0	0.0			2248.1	99.366	368.959	3524.768	787699.57	0.04799						
			25.35	2.503		0.0	0.0			2249.1	99.327	369.163	3542.01	791241.58	0.04799						
			25.35	2.503		0.0	0.0			2250.1	99.287	369.367	3559.342	794800.921	0.04799						
			25.35	2.503		0.0	0.0			2251.1	99.248	369.572	3576.775	798377.696	0.04799						
			25.35	2.503		0.0	0.0			2252.1	99.208	369.778	3594.296	801971.992	0.04799						
			25.35	2.503		0.0	0.0			2253.1	99.169	369.985	3611.916	805583.907	0.04799						
			25.35	2.503		0.0	0.0			2254.1	99.129	370.193	3629.63	809213.538	0.04799						
			25.35	2.503		0.0	0.0			2255.1	99.089	370.402	3647.436	812860.973	0.04799						
			25.35	2.503		0.0	0.0			2256.1	99.05	370.611	3665.345	816526.319	0.04799						
			25.35	2.503		0.0	0.0			2257.1	99.01	370.822	3683.345	820209.663	0.04799						
			25.35	2.503		0.0	0.0			2258.1	98.97	371.033	3701.444	823911.108	0.04799						
			25.35	2.503		0.0	0.0			2259.1	98.93	371.245	3719.641	827630.749	0.04799						
			25.35	2.503		0.0	0.0			2260.1	98.89	371.458	3737.931	831368.679	0.04799						
			25.35	2.503		0.0	0.0			2261.1	98.849	371.672	3756.326	835125.005	0.04799						
			25.35	2.503		0.0	0.0			2262.1	98.809	371.887	3774.813	838899.818	0.04799						
			25.35	2.503		0.0	0.0			2263.1	98.769	372.103	3793.373	842693.191	0.04799						
			25.35	2.503		0.0	0.0			2264.1	98.728	372.32	3812.015	846505.206	0.04799						
			25.35	2.503		0.0	0.0			2265.1	98.688	372.537	3830.769	850335.975	0.04799						
			25.35	2.503		0.0	0.0			2266.1	98.647	372.756	3849.705	854185.68	0.04799						
			25.35	2.503		0.0	0.0			2267.1	98.607	372.976	3868.735	858054.415	0.04799						
			25.35	2.503		0.0	0.0			2268.1	98.566	373.196	3887.838	861942.252	0.04799						
			25.35	2.503		0.0	0.0			2269.1	98.525	373.417	3907.026	865849.278	0.04799						
			25.35	2.503		0.0	0.0			2270.1	98.484	373.64	3926.313	869775.592	0.04799						
			25.35	2.503		0.0	0.0			2271.1	98.443	373.863	3945.707	873721.298	0.04799						
			25.35	2.503		0.0	0.0			2272.1	98.402	374.087	3965.197	877686.495	0.04799						
			25.35	2.503		0.0	0.0			2273.1	98.361	374.312	3984.794	881671.29	0.04799						
			25.35	2.503		0.0	0.0			2274.1	98.32	374.539	4004.492	885675.781	0.04799						
			25.35	2.503		0.0	0.0			2275.1	98.279	374.766	4024.292	889700.073	0.04799						
			25.35	2.503		0.0	0.0			2276.1	98.237	374.994	4044.197	893744.27	0.04799						
			25.35	2.503		0.0	0.0			2277.1	98.196	375.223	4064.202	897808.472	0.04799						
			25.35	2.503		0.0	0.0			2278.1	98.155	375.453	4084.316	901892.788	0.04799						
			25.35	2.503		0.0	0.0			2279.1	98.113	375.684	4104.531	905997.318	0.04799						
			25.35	2.503		0.0	0.0			2280.1	98.071	375.916	4124.851	910122.169	0.04799						
			25.35	2.503		0.0	0.0			2281.1	98.03	376.149	4145.277	914267.446	0.04799						
			25.35	2.503		0.0	0.0			2282.1	97.988	376.383	4165.805	918433.251	0.04799						
			25.35	2.503		0.0	0.0			2283.1	97.946	376.618	4186.443	922619.694	0.04799						
			25.35	2.503		0.0	0.0			2284.1	97.904	376.854	4207.183	926826.878	0.04799						
			25.35	2.503		0.0	0.0			2285.1	97.862	377.092	4228.032	931054.909	0.04799						
