Altitude (km)	Objet	Matériau	Mass (kg)
7.929	SheWallY4	drama-HC-AA7075	0.179000
7.918	SheWallY4	drama-HC-AA7075	0.179000
7.908	SheWallY4	drama-HC-AA7075	0.179000
7.898	SheWallY4	drama-HC-AA7075	0.179000
7.887	SheWallY4	drama-HC-AA7075	0.179000
7.877	SheWallY4	drama-HC-AA7075	0.179000
7.867	SheWallY4	drama-HC-AA7075	0.179000
7.857	SheWallY4	drama-HC-AA7075	0.179000
7.847	SheWallY4	drama-HC-AA7075	0.179000
7.836	SheWallY4	drama-HC-AA7075	0.179000
7.826	SheWallY4	drama-HC-AA7075	0.179000
7.816	SheWallY4	drama-HC-AA7075	0.179000
7.806	SheWallY4	drama-HC-AA7075	0.179000
7.796	SheWallY4	drama-HC-AA7075	0.179000
7.785	SheWallY4	drama-HC-AA7075	0.179000
7.775	SheWallY4	drama-HC-AA7075	0.179000
7.765	SheWallY4	drama-HC-AA7075	0.179000
7.755	SheWallY4	drama-HC-AA7075	0.179000
7.745	SheWallY4	drama-HC-AA7075	0.179000
7.735	SheWallY4	drama-HC-AA7075	0.179000
7.724	SheWallY4	drama-HC-AA7075	0.179000
7.714	SheWallY4	drama-HC-AA7075	0.179000
7.704	SheWallY4	drama-HC-AA7075	0.179000
7.694	SheWallY4	drama-HC-AA7075	0.179000
7.684	SheWallY4	drama-HC-AA7075	0.179000
7.674	SheWallY4	drama-HC-AA7075	0.179000
7.664	SheWallY4	drama-HC-AA7075	0.179000
7.654	SheWallY4	drama-HC-AA7075	0.179000
7.644	SheWallY4	drama-HC-AA7075	0.179000
7.634	SheWallY4	drama-HC-AA7075	0.179000
7.624	SheWallY4	drama-HC-AA7075	0.179000
7.614	SheWallY4	drama-HC-AA7075	0.179000
7.604	SheWallY4	drama-HC-AA7075	0.179000
7.594	SheWallY4	drama-HC-AA7075	0.179000
7.584	SheWallY4	drama-HC-AA7075	0.179000
7.574	SheWallY4	drama-HC-AA7075	0.179000
7.564	SheWallY4	drama-HC-AA7075	0.179000
7.554	SheWallY4	drama-HC-AA7075	0.179000
7.544	SheWallY4	drama-HC-AA7075	0.179000
7.534	SheWallY4	drama-HC-AA7075	0.179000
7.524	SheWallY4	drama-HC-AA7075	0.179000
7.514	SheWallY4	drama-HC-AA7075	0.179000
7.504	SheWallY4	drama-HC-AA7075	0.179000
7.494	SheWallY4	drama-HC-AA7075	0.179000
7.484	SheWallY4	drama-HC-AA7075	0.179000
7.474	SheWallY4	drama-HC-AA7075	0.179000
7.464	SheWallY4	drama-HC-AA7075	0.179000
7.454	SheWallY4	drama-HC-AA7075	0.179000
7.444	SheWallY4	drama-HC-AA7075	0.179000
7.434	SheWallY4	drama-HC-AA7075	0.179000
7.425	SheWallY4	drama-HC-AA7075	0.179000
7.415	SheWallY4	drama-HC-AA7075	0.179000
7.405	SheWallY4	drama-HC-AA7075	0.179000
7.395	SheWallY4	drama-HC-AA7075	0.179000
7.385	SheWallY4	drama-HC-AA7075	0.179000
7.375	SheWallY4	drama-HC-AA7075	0.179000
7.365	SheWallY4	drama-HC-AA7075	0.179000
7.356	SheWallY4	drama-HC-AA7075	0.179000
7.346	SheWallY4	drama-HC-AA7075	0.179000
7.336	SheWallY4	drama-HC-AA7075	0.179000
7.326	SheWallY4	drama-HC-AA7075	0.179000
7.316	SheWallY4	drama-HC-AA7075	0.179000
7.307	SheWallY4	drama-HC-AA7075	0.179000
7.297	SheWallY4	drama-HC-AA7075	0.179000
7.287	SheWallY4	drama-HC-AA7075	0.179000
7.277	SheWallY4	drama-HC-AA7075	0.179000
7.268	SheWallY4	drama-HC-AA7075	0.179000
7.258	SheWallY4	drama-HC-AA7075	0.179000
7.248	SheWallY4	drama-HC-AA7075	0.179000
7.238	SheWallY4	drama-HC-AA7075	0.179000
7.229	SheWallY4	drama-HC-AA7075	0.179000
7.219	SheWallY4	drama-HC-AA7075	0.179000
74.831	L-SSPA1	drama-AA7075	1.250000
74.820	L-SSPA1	drama-AA7075	1.250000
74.768	L-SSPA1	drama-AA7075	1.250000
74.652	L-SSPA1	drama-AA7075	1.250000
74.535	L-SSPA1	drama-AA7075	1.250000
74.418	L-SSPA1	drama-AA7075	1.250000
74.300	L-SSPA1	drama-AA7075	1.250000
74.182	L-SSPA1	drama-AA7075	1.250000
74.062	L-SSPA1	drama-AA7075	1.250000
73.942	L-SSPA1	drama-AA7075	1.250000
73.822	L-SSPA1	drama-AA7075	1.250000
73.700	L-SSPA1	drama-AA7075	1.250000
73.578	L-SSPA1	drama-AA7075	1.250000
73.455	L-SSPA1	drama-AA7075	1.250000
73.331	L-SSPA1	drama-AA7075	1.250000
73.206	L-SSPA1	drama-AA7075	1.250000
73.080	L-SSPA1	drama-AA7075	1.250000
72.953	L-SSPA1	drama-AA7075	1.250000
72.825	L-SSPA1	drama-AA7075	1.250000
72.696	L-SSPA1	drama-AA7075	1.250000
72.566	L-SSPA1	drama-AA7075	1.250000
72.434	L-SSPA1	drama-AA7075	1.250000
72.302	L-SSPA1	drama-AA7075	1.250000
72.168	L-SSPA1	drama-AA7075	1.192000
72.034	L-SSPA1	drama-AA7075	1.105000
71.898	L-SSPA1	drama-AA7075	1.019000
71.761	L-SSPA1	drama-AA7075	0.933000
71.622	L-SSPA1	drama-AA7075	0.847000
71.483	L-SSPA1	drama-AA7075	0.761000
71.342	L-SSPA1	drama-AA7075	0.676000
71.200	L-SSPA1	drama-AA7075	0.592000
71.057	L-SSPA1	drama-AA7075	0.509000
70.913	L-SSPA1	drama-AA7075	0.426000
70.768	L-SSPA1	drama-AA7075	0.346000
70.622	L-SSPA1	drama-AA7075	0.268000
70.475	L-SSPA1	drama-AA7075	0.192000
70.329	L-SSPA1	drama-AA7075	0.121000
70.184	L-SSPA1	drama-AA7075	0.057000
70.042	L-SSPA1	drama-AA7075	0.004000
70.020	L-SSPA1	drama-AA7075	0.000000
74.831	ASCATHRS	drama-AA7075	0.200000
74.820	ASCATHRS	drama-AA7075	0.200000
74.768	ASCATHRS	drama-AA7075	0.200000
74.652	ASCATHRS	drama-AA7075	0.200000
74.536	ASCATHRS	drama-AA7075	0.200000
74.420	ASCATHRS	drama-AA7075	0.200000
74.303	ASCATHRS	drama-AA7075	0.200000
74.185	ASCATHRS	drama-AA7075	0.200000
74.067	ASCATHRS	drama-AA7075	0.200000
73.949	ASCATHRS	drama-AA7075	0.193000
73.829	ASCATHRS	drama-AA7075	0.156000
73.709	ASCATHRS	drama-AA7075	0.119000
73.588	ASCATHRS	drama-AA7075	0.083000
73.467	ASCATHRS	drama-AA7075	0.049000
73.346	ASCATHRS	drama-AA7075	0.016000
73.228	ASCATHRS	drama-AA7075	0.000000
89.986	TRSP1	drama-AA7075	1.300000
89.980	TRSP1	drama-AA7075	1.300000
89.954	TRSP1	drama-AA7075	1.300000
89.895	TRSP1	drama-AA7075	1.300000
89.836	TRSP1	drama-AA7075	1.300000
89.777	TRSP1	drama-AA7075	1.300000
89.718	TRSP1	drama-AA7075	1.300000
89.659	TRSP1	drama-AA7075	1.300000
89.600	TRSP1	drama-AA7075	1.300000
89.540	TRSP1	drama-AA7075	1.300000
89.481	TRSP1	drama-AA7075	1.300000
89.421	TRSP1	drama-AA7075	1.300000
89.361	TRSP1	drama-AA7075	1.300000
89.300	TRSP1	drama-AA7075	1.300000
89.240	TRSP1	drama-AA7075	1.300000
89.180	TRSP1	drama-AA7075	1.300000
89.119	TRSP1	drama-AA7075	1.300000
89.058	TRSP1	drama-AA7075	1.300000
88.997	TRSP1	drama-AA7075	1.300000
88.935	TRSP1	drama-AA7075	1.300000
88.874	TRSP1	drama-AA7075	1.300000
88.812	TRSP1	drama-AA7075	1.300000
88.750	TRSP1	drama-AA7075	1.300000
88.688	TRSP1	drama-AA7075	1.300000
88.625	TRSP1	drama-AA7075	1.300000
88.562	TRSP1	drama-AA7075	1.300000
88.499	TRSP1	drama-AA7075	1.300000
88.436	TRSP1	drama-AA7075	1.300000
88.372	TRSP1	drama-AA7075	1.300000
88.309	TRSP1	drama-AA7075	1.300000
88.245	TRSP1	drama-AA7075	1.300000
88.180	TRSP1	drama-AA7075	1.300000
88.116	TRSP1	drama-AA7075	1.300000
88.051	TRSP1	drama-AA7075	1.300000
87.985	TRSP1	drama-AA7075	1.300000
87.920	TRSP1	drama-AA7075	1.300000
87.854	TRSP1	drama-AA7075	1.300000
87.788	TRSP1	drama-AA7075	1.300000
87.721	TRSP1	drama-AA7075	1.300000
87.654	TRSP1	drama-AA7075	1.300000
87.587	TRSP1	drama-AA7075	1.300000
87.519	TRSP1	drama-AA7075	1.300000
87.451	TRSP1	drama-AA7075	1.300000
87.383	TRSP1	drama-AA7075	1.300000
87.314	TRSP1	drama-AA7075	1.300000
87.245	TRSP1	drama-AA7075	1.300000
87.176	TRSP1	drama-AA7075	1.300000
87.106	TRSP1	drama-AA7075	1.300000
87.036	TRSP1	drama-AA7075	1.300000
86.965	TRSP1	drama-AA7075	1.300000
86.894	TRSP1	drama-AA7075	1.300000
86.823	TRSP1	drama-AA7075	1.300000
86.751	TRSP1	drama-AA7075	1.300000
86.678	TRSP1	drama-AA7075	1.300000
86.606	TRSP1	drama-AA7075	1.300000
86.532	TRSP1	drama-AA7075	1.300000
86.459	TRSP1	drama-AA7075	1.300000
86.384	TRSP1	drama-AA7075	1.300000
86.310	TRSP1	drama-AA7075	1.300000
86.235	TRSP1	drama-AA7075	1.300000
86.159	TRSP1	drama-AA7075	1.300000
86.083	TRSP1	drama-AA7075	1.300000
86.006	TRSP1	drama-AA7075	1.299000
85.929	TRSP1	drama-AA7075	1.262000
85.852	TRSP1	drama-AA7075	1.224000
85.773	TRSP1	drama-AA7075	1.186000
85.695	TRSP1	drama-AA7075	1.148000
85.615	TRSP1	drama-AA7075	1.110000
85.536	TRSP1	drama-AA7075	1.071000
85.455	TRSP1	drama-AA7075	1.032000
85.374	TRSP1	drama-AA7075	0.993000
85.293	TRSP1	drama-AA7075	0.953000
85.211	TRSP1	drama-AA7075	0.913000
85.128	TRSP1	drama-AA7075	0.873000
85.045	TRSP1	drama-AA7075	0.833000
84.961	TRSP1	drama-AA7075	0.792000
84.876	TRSP1	drama-AA7075	0.751000
84.791	TRSP1	drama-AA7075	0.710000
84.705	TRSP1	drama-AA7075	0.668000
84.619	TRSP1	drama-AA7075	0.627000
84.531	TRSP1	drama-AA7075	0.585000
84.444	TRSP1	drama-AA7075	0.542000
84.355	TRSP1	drama-AA7075	0.500000
84.266	TRSP1	drama-AA7075	0.457000
84.176	TRSP1	drama-AA7075	0.415000
84.085	TRSP1	drama-AA7075	0.372000
83.994	TRSP1	drama-AA7075	0.329000
83.902	TRSP1	drama-AA7075	0.286000
83.809	TRSP1	drama-AA7075	0.243000
83.715	TRSP1	drama-AA7075	0.200000
83.621	TRSP1	drama-AA7075	0.157000
83.526	TRSP1	drama-AA7075	0.115000
83.430	TRSP1	drama-AA7075	0.073000
83.334	TRSP1	drama-AA7075	0.033000
83.238	TRSP1	drama-AA7075	0.000000
82.137	BEG2-internal	drama-El-Mat	0.820000
82.127	BEG2-internal	drama-El-Mat	0.820000
82.086	BEG2-internal	drama-El-Mat	0.820000
81.992	BEG2-internal	drama-El-Mat	0.820000
81.898	BEG2-internal	drama-El-Mat	0.820000
81.804	BEG2-internal	drama-El-Mat	0.820000
81.708	BEG2-internal	drama-El-Mat	0.820000
81.612	BEG2-internal	drama-El-Mat	0.820000
81.515	BEG2-internal	drama-El-Mat	0.820000
81.418	BEG2-internal	drama-El-Mat	0.820000
81.320	BEG2-internal	drama-El-Mat	0.820000
81.221	BEG2-internal	drama-El-Mat	0.820000
81.121	BEG2-internal	drama-El-Mat	0.820000
81.021	BEG2-internal	drama-El-Mat	0.820000
80.920	BEG2-internal	drama-El-Mat	0.820000
80.818	BEG2-internal	drama-El-Mat	0.510000
80.715	BEG2-internal	drama-El-Mat	0.138000
80.611	BEG2-internal	drama-El-Mat	0.000000
74.831	FMU2	drama-AA7075	2.750000
74.820	FMU2	drama-AA7075	2.750000
74.768	FMU2	drama-AA7075	2.750000
74.652	FMU2	drama-AA7075	2.750000
74.535	FMU2	drama-AA7075	2.750000
74.418	FMU2	drama-AA7075	2.750000
74.300	FMU2	drama-AA7075	2.750000
74.182	FMU2	drama-AA7075	2.750000
74.063	FMU2	drama-AA7075	2.750000
73.943	FMU2	drama-AA7075	2.750000
73.822	FMU2	drama-AA7075	2.750000
73.700	FMU2	drama-AA7075	2.750000
73.578	FMU2	drama-AA7075	2.750000
73.455	FMU2	drama-AA7075	2.750000
73.331	FMU2	drama-AA7075	2.750000
73.206	FMU2	drama-AA7075	2.750000
73.080	FMU2	drama-AA7075	2.750000
72.953	FMU2	drama-AA7075	2.750000
72.825	FMU2	drama-AA7075	2.750000
72.696	FMU2	drama-AA7075	2.750000
72.566	FMU2	drama-AA7075	2.750000
72.435	FMU2	drama-AA7075	2.750000
72.302	FMU2	drama-AA7075	2.750000
72.169	FMU2	drama-AA7075	2.750000
72.034	FMU2	drama-AA7075	2.750000
71.898	FMU2	drama-AA7075	2.750000
71.760	FMU2	drama-AA7075	2.750000
71.622	FMU2	drama-AA7075	2.750000
71.482	FMU2	drama-AA7075	2.750000
71.340	FMU2	drama-AA7075	2.606000
71.197	FMU2	drama-AA7075	2.458000
71.053	FMU2	drama-AA7075	2.311000
70.907	FMU2	drama-AA7075	2.163000
70.760	FMU2	drama-AA7075	2.017000
70.612	FMU2	drama-AA7075	1.871000
70.462	FMU2	drama-AA7075	1.726000
70.310	FMU2	drama-AA7075	1.582000
70.157	FMU2	drama-AA7075	1.439000
70.003	FMU2	drama-AA7075	1.298000
69.847	FMU2	drama-AA7075	1.159000
69.690	FMU2	drama-AA7075	1.022000
69.532	FMU2	drama-AA7075	0.889000
69.373	FMU2	drama-AA7075	0.759000
69.213	FMU2	drama-AA7075	0.634000
69.052	FMU2	drama-AA7075	0.514000
68.891	FMU2	drama-AA7075	0.401000
68.730	FMU2	drama-AA7075	0.296000
68.571	FMU2	drama-AA7075	0.202000
68.414	FMU2	drama-AA7075	0.121000
68.263	FMU2	drama-AA7075	0.059000
68.174	FMU2	drama-AA7075	0.032000
68.126	FMU2	drama-AA7075	0.020000
68.089	FMU2	drama-AA7075	0.014000
68.059	FMU2	drama-AA7075	0.011000
68.031	FMU2	drama-AA7075	0.009000
68.007	FMU2	drama-AA7075	0.009000
67.985	FMU2	drama-AA7075	0.009000
68.930	DPU-SEM-internal	drama-El-Mat	0.225000
68.915	DPU-SEM-internal	drama-El-Mat	0.225000
68.844	DPU-SEM-internal	drama-El-Mat	0.225000
68.687	DPU-SEM-internal	drama-El-Mat	0.225000
68.531	DPU-SEM-internal	drama-El-Mat	0.000000
67.808	SARP-3-internal	drama-El-Mat	2.945000
67.791	SARP-3-internal	drama-El-Mat	2.945000
67.714	SARP-3-internal	drama-El-Mat	2.945000
67.544	SARP-3-internal	drama-El-Mat	2.945000
67.371	SARP-3-internal	drama-El-Mat	2.945000
67.197	SARP-3-internal	drama-El-Mat	2.945000
67.022	SARP-3-internal	drama-El-Mat	2.945000
66.845	SARP-3-internal	drama-El-Mat	2.945000
66.666	SARP-3-internal	drama-El-Mat	2.945000
66.485	SARP-3-internal	drama-El-Mat	2.945000
66.302	SARP-3-internal	drama-El-Mat	2.945000
66.118	SARP-3-internal	drama-El-Mat	2.945000
65.931	SARP-3-internal	drama-El-Mat	2.788000
65.743	SARP-3-internal	drama-El-Mat	1.298000
65.553	SARP-3-internal	drama-El-Mat	0.000000
89.986	SAsupp10	drama-AA7075	0.850000
89.980	SAsupp10	drama-AA7075	0.850000
89.954	SAsupp10	drama-AA7075	0.850000
89.895	SAsupp10	drama-AA7075	0.850000
89.836	SAsupp10	drama-AA7075	0.850000
89.777	SAsupp10	drama-AA7075	0.850000
89.718	SAsupp10	drama-AA7075	0.850000
89.659	SAsupp10	drama-AA7075	0.850000
89.600	SAsupp10	drama-AA7075	0.850000
89.540	SAsupp10	drama-AA7075	0.850000
89.481	SAsupp10	drama-AA7075	0.850000
89.421	SAsupp10	drama-AA7075	0.850000
89.361	SAsupp10	drama-AA7075	0.850000
89.300	SAsupp10	drama-AA7075	0.850000
89.240	SAsupp10	drama-AA7075	0.850000
89.179	SAsupp10	drama-AA7075	0.850000
89.119	SAsupp10	drama-AA7075	0.850000
89.058	SAsupp10	drama-AA7075	0.850000
88.996	SAsupp10	drama-AA7075	0.850000
88.935	SAsupp10	drama-AA7075	0.850000
88.873	SAsupp10	drama-AA7075	0.850000
88.812	SAsupp10	drama-AA7075	0.850000
88.749	SAsupp10	drama-AA7075	0.850000
88.687	SAsupp10	drama-AA7075	0.850000
88.624	SAsupp10	drama-AA7075	0.850000
88.562	SAsupp10	drama-AA7075	0.850000
88.498	SAsupp10	drama-AA7075	0.850000
88.435	SAsupp10	drama-AA7075	0.850000
88.371	SAsupp10	drama-AA7075	0.850000
88.307	SAsupp10	drama-AA7075	0.850000
88.243	SAsupp10	drama-AA7075	0.850000
88.179	SAsupp10	drama-AA7075	0.850000
88.114	SAsupp10	drama-AA7075	0.850000
88.049	SAsupp10	drama-AA7075	0.850000
87.983	SAsupp10	drama-AA7075	0.850000
87.917	SAsupp10	drama-AA7075	0.850000
87.851	SAsupp10	drama-AA7075	0.850000
87.785	SAsupp10	drama-AA7075	0.850000
87.718	SAsupp10	drama-AA7075	0.850000
87.651	SAsupp10	drama-AA7075	0.850000
87.583	SAsupp10	drama-AA7075	0.850000
87.515	SAsupp10	drama-AA7075	0.850000
87.447	SAsupp10	drama-AA7075	0.850000
87.378	SAsupp10	drama-AA7075	0.850000
87.309	SAsupp10	drama-AA7075	0.850000
87.240	SAsupp10	drama-AA7075	0.850000
87.170	SAsupp10	drama-AA7075	0.850000
87.099	SAsupp10	drama-AA7075	0.850000
87.029	SAsupp10	drama-AA7075	0.850000
86.958	SAsupp10	drama-AA7075	0.850000
86.886	SAsupp10	drama-AA7075	0.850000
86.814	SAsupp10	drama-AA7075	0.850000
86.741	SAsupp10	drama-AA7075	0.850000
86.668	SAsupp10	drama-AA7075	0.850000
86.595	SAsupp10	drama-AA7075	0.850000
86.521	SAsupp10	drama-AA7075	0.850000
86.447	SAsupp10	drama-AA7075	0.850000
86.372	SAsupp10	drama-AA7075	0.850000
86.296	SAsupp10	drama-AA7075	0.850000
86.220	SAsupp10	drama-AA7075	0.850000
86.144	SAsupp10	drama-AA7075	0.850000
86.067	SAsupp10	drama-AA7075	0.850000
85.989	SAsupp10	drama-AA7075	0.850000
85.911	SAsupp10	drama-AA7075	0.828000
85.833	SAsupp10	drama-AA7075	0.803000
85.754	SAsupp10	drama-AA7075	0.777000
85.674	SAsupp10	drama-AA7075	0.752000
85.594	SAsupp10	drama-AA7075	0.726000
85.513	SAsupp10	drama-AA7075	0.700000
85.431	SAsupp10	drama-AA7075	0.674000
85.349	SAsupp10	drama-AA7075	0.648000
85.266	SAsupp10	drama-AA7075	0.621000
85.183	SAsupp10	drama-AA7075	0.594000
85.099	SAsupp10	drama-AA7075	0.567000
85.014	SAsupp10	drama-AA7075	0.540000
84.929	SAsupp10	drama-AA7075	0.513000
84.843	SAsupp10	drama-AA7075	0.485000
84.757	SAsupp10	drama-AA7075	0.457000
84.669	SAsupp10	drama-AA7075	0.429000
84.581	SAsupp10	drama-AA7075	0.401000
84.493	SAsupp10	drama-AA7075	0.373000
84.403	SAsupp10	drama-AA7075	0.344000
84.313	SAsupp10	drama-AA7075	0.316000
84.222	SAsupp10	drama-AA7075	0.287000
84.130	SAsupp10	drama-AA7075	0.258000
84.038	SAsupp10	drama-AA7075	0.229000
83.945	SAsupp10	drama-AA7075	0.200000
83.851	SAsupp10	drama-AA7075	0.170000
83.756	SAsupp10	drama-AA7075	0.141000
83.661	SAsupp10	drama-AA7075	0.112000
83.564	SAsupp10	drama-AA7075	0.083000
83.467	SAsupp10	drama-AA7075	0.055000
83.370	SAsupp10	drama-AA7075	0.027000
83.272	SAsupp10	drama-AA7075	0.001000
83.254	SAsupp10	drama-AA7075	0.000000
89.986	Battery3	drama-AA7075	4.870000
89.980	Battery3	drama-AA7075	4.870000
89.954	Battery3	drama-AA7075	4.870000
89.895	Battery3	drama-AA7075	4.870000
89.836	Battery3	drama-AA7075	4.870000
89.777	Battery3	drama-AA7075	4.870000
89.718	Battery3	drama-AA7075	4.870000
89.659	Battery3	drama-AA7075	4.870000
89.600	Battery3	drama-AA7075	4.870000
89.540	Battery3	drama-AA7075	4.870000
89.480	Battery3	drama-AA7075	4.870000
89.421	Battery3	drama-AA7075	4.870000
89.361	Battery3	drama-AA7075	4.870000
89.301	Battery3	drama-AA7075	4.870000
89.240	Battery3	drama-AA7075	4.870000
89.180	Battery3	drama-AA7075	4.870000
89.120	Battery3	drama-AA7075	4.870000
89.059	Battery3	drama-AA7075	4.870000
88.998	Battery3	drama-AA7075	4.870000
88.937	Battery3	drama-AA7075	4.870000
88.876	Battery3	drama-AA7075	4.870000
88.815	Battery3	drama-AA7075	4.870000
88.754	Battery3	drama-AA7075	4.870000
88.692	Battery3	drama-AA7075	4.870000
88.631	Battery3	drama-AA7075	4.870000
88.569	Battery3	drama-AA7075	4.870000
88.507	Battery3	drama-AA7075	4.870000
88.445	Battery3	drama-AA7075	4.870000
88.383	Battery3	drama-AA7075	4.870000
88.320	Battery3	drama-AA7075	4.870000
88.258	Battery3	drama-AA7075	4.870000
88.195	Battery3	drama-AA7075	4.870000
88.132	Battery3	drama-AA7075	4.870000
88.069	Battery3	drama-AA7075	4.870000
88.006	Battery3	drama-AA7075	4.870000
87.943	Battery3	drama-AA7075	4.870000
87.879	Battery3	drama-AA7075	4.870000
87.816	Battery3	drama-AA7075	4.870000
87.752	Battery3	drama-AA7075	4.870000
87.688	Battery3	drama-AA7075	4.870000
87.624	Battery3	drama-AA7075	4.870000
87.560	Battery3	drama-AA7075	4.870000
87.495	Battery3	drama-AA7075	4.870000
87.431	Battery3	drama-AA7075	4.870000
87.366	Battery3	drama-AA7075	4.870000
87.301	Battery3	drama-AA7075	4.870000
87.236	Battery3	drama-AA7075	4.870000
87.171	Battery3	drama-AA7075	4.870000
87.105	Battery3	drama-AA7075	4.870000
87.040	Battery3	drama-AA7075	4.870000
86.974	Battery3	drama-AA7075	4.870000
86.908	Battery3	drama-AA7075	4.870000
86.842	Battery3	drama-AA7075	4.870000
86.776	Battery3	drama-AA7075	4.870000
86.710	Battery3	drama-AA7075	4.870000
86.643	Battery3	drama-AA7075	4.870000
86.576	Battery3	drama-AA7075	4.870000
86.510	Battery3	drama-AA7075	4.870000
86.443	Battery3	drama-AA7075	4.870000
86.375	Battery3	drama-AA7075	4.870000
86.308	Battery3	drama-AA7075	4.870000
86.240	Battery3	drama-AA7075	4.870000
86.173	Battery3	drama-AA7075	4.870000
86.105	Battery3	drama-AA7075	4.870000
86.036	Battery3	drama-AA7075	4.870000
85.968	Battery3	drama-AA7075	4.870000
85.900	Battery3	drama-AA7075	4.870000
85.831	Battery3	drama-AA7075	4.870000
85.762	Battery3	drama-AA7075	4.870000
85.693	Battery3	drama-AA7075	4.870000
85.624	Battery3	drama-AA7075	4.870000
85.554	Battery3	drama-AA7075	4.870000
85.485	Battery3	drama-AA7075	4.870000
85.415	Battery3	drama-AA7075	4.870000
85.345	Battery3	drama-AA7075	4.870000
85.275	Battery3	drama-AA7075	4.870000
85.204	Battery3	drama-AA7075	4.870000
85.134	Battery3	drama-AA7075	4.870000
85.063	Battery3	drama-AA7075	4.870000
84.992	Battery3	drama-AA7075	4.870000
84.921	Battery3	drama-AA7075	4.870000
84.850	Battery3	drama-AA7075	4.870000
84.778	Battery3	drama-AA7075	4.870000
84.706	Battery3	drama-AA7075	4.870000
84.634	Battery3	drama-AA7075	4.870000
84.562	Battery3	drama-AA7075	4.870000
84.490	Battery3	drama-AA7075	4.870000
84.417	Battery3	drama-AA7075	4.870000
84.344	Battery3	drama-AA7075	4.870000
84.271	Battery3	drama-AA7075	4.830000
84.198	Battery3	drama-AA7075	4.727000
84.125	Battery3	drama-AA7075	4.624000
84.051	Battery3	drama-AA7075	4.519000
83.977	Battery3	drama-AA7075	4.414000
83.903	Battery3	drama-AA7075	4.308000
83.829	Battery3	drama-AA7075	4.202000
83.754	Battery3	drama-AA7075	4.095000
83.680	Battery3	drama-AA7075	3.987000
83.605	Battery3	drama-AA7075	3.878000
83.530	Battery3	drama-AA7075	3.769000
83.454	Battery3	drama-AA7075	3.659000
83.379	Battery3	drama-AA7075	3.548000
83.303	Battery3	drama-AA7075	3.436000
83.227	Battery3	drama-AA7075	3.324000
83.150	Battery3	drama-AA7075	3.211000
83.074	Battery3	drama-AA7075	3.097000
82.997	Battery3	drama-AA7075	2.982000
82.920	Battery3	drama-AA7075	2.867000
82.843	Battery3	drama-AA7075	2.751000
82.765	Battery3	drama-AA7075	2.634000
82.687	Battery3	drama-AA7075	2.516000
82.609	Battery3	drama-AA7075	2.398000
82.531	Battery3	drama-AA7075	2.278000
82.453	Battery3	drama-AA7075	2.158000
82.374	Battery3	drama-AA7075	2.038000
82.295	Battery3	drama-AA7075	1.916000
82.216	Battery3	drama-AA7075	1.794000
82.136	Battery3	drama-AA7075	1.670000
82.057	Battery3	drama-AA7075	1.546000
81.977	Battery3	drama-AA7075	1.422000
81.896	Battery3	drama-AA7075	1.296000
81.816	Battery3	drama-AA7075	1.169000
81.735	Battery3	drama-AA7075	1.042000
81.654	Battery3	drama-AA7075	0.914000
81.573	Battery3	drama-AA7075	0.785000
81.491	Battery3	drama-AA7075	0.655000
81.409	Battery3	drama-AA7075	0.524000
81.327	Battery3	drama-AA7075	0.393000
81.245	Battery3	drama-AA7075	0.260000
81.162	Battery3	drama-AA7075	0.127000
81.079	Battery3	drama-AA7075	0.000000
68.281	ASCATRFU1-internal	drama-El-Mat	0.080000
68.266	ASCATRFU1-internal	drama-El-Mat	0.080000
68.199	ASCATRFU1-internal	drama-El-Mat	0.080000
68.054	ASCATRFU1-internal	drama-El-Mat	0.000000
64.982	SAR-Rx-internal	drama-El-Mat	0.350000
64.965	SAR-Rx-internal	drama-El-Mat	0.350000
64.890	SAR-Rx-internal	drama-El-Mat	0.350000
64.726	SAR-Rx-internal	drama-El-Mat	0.350000
64.566	SAR-Rx-internal	drama-El-Mat	0.350000
64.409	SAR-Rx-internal	drama-El-Mat	0.350000
64.254	SAR-Rx-internal	drama-El-Mat	0.350000
64.100	SAR-Rx-internal	drama-El-Mat	0.212000
63.950	SAR-Rx-internal	drama-El-Mat	0.054000
63.914	SAR-Rx-internal	drama-El-Mat	0.025000
63.892	SAR-Rx-internal	drama-El-Mat	0.012000
63.879	SAR-Rx-internal	drama-El-Mat	0.008000
63.869	SAR-Rx-internal	drama-El-Mat	0.006000
63.857	SAR-Rx-internal	drama-El-Mat	0.006000
74.831	DBU5	drama-AA7075	0.200000
74.820	DBU5	drama-AA7075	0.200000
74.768	DBU5	drama-AA7075	0.200000
74.652	DBU5	drama-AA7075	0.200000
74.536	DBU5	drama-AA7075	0.200000
74.419	DBU5	drama-AA7075	0.200000
74.302	DBU5	drama-AA7075	0.200000
74.184	DBU5	drama-AA7075	0.200000
74.065	DBU5	drama-AA7075	0.200000
73.946	DBU5	drama-AA7075	0.200000
73.825	DBU5	drama-AA7075	0.200000
73.705	DBU5	drama-AA7075	0.200000
73.583	DBU5	drama-AA7075	0.173000
73.460	DBU5	drama-AA7075	0.145000
73.337	DBU5	drama-AA7075	0.116000
73.212	DBU5	drama-AA7075	0.088000
73.088	DBU5	drama-AA7075	0.060000
72.962	DBU5	drama-AA7075	0.034000
72.837	DBU5	drama-AA7075	0.008000
72.717	DBU5	drama-AA7075	0.000000
125.010	SolarP	drama-SolarPanel-Mat	29.991000
