Time [s]	Altitude [km]	Latitude [deg]	Longitude [deg]	Mass [kg]	Group	Material
2716.06249617386	54.12610101010101	-9.71458750382614	-75.15070003060912	12.615	12.615000kg_unknown	unknown
2712.679064592283	55.01341414141414	-9.716	-75.17973841866946	12.615	12.615000kg_unknown	unknown
2709.2541740360807	55.90072727272727	-9.718395825963919	-75.21195825963919	12.615	12.615000kg_unknown	unknown
2705.7797621888176	56.7880404040404	-9.720870237811182	-75.24957261592301	12.615	12.615000kg_unknown	unknown
2702.2509898178573	57.67535353535353	-9.723399010182144	-75.29178812218572	12.615	12.615000kg_unknown	unknown
2698.6676151761517	58.562666666666665	-9.726982384823849	-75.33975338753388	12.615	12.615000kg_unknown	unknown
2695.0219843058685	59.44997979797979	-9.730628015694132	-75.3950482511061	12.615	12.615000kg_unknown	unknown
2691.3168364315425	60.33729292929293	-9.734333163568458	-75.45799694423224	12.615	12.615000kg_unknown	unknown
2687.5576664076666	61.22460606060606	-9.739092333592334	-75.53084667184667	12.615	12.615000kg_unknown	unknown
2683.7494862417275	62.11191919191919	-9.743900513758271	-75.61371181644026	12.638811302681992	12.615000kg_unknown	unknown
2679.913063535791	62.99923232323232	-9.750473872928419	-75.70916034806943	12.895641392277755	12.615000kg_unknown	unknown
2676.056324110672	63.886545454545455	-9.757187351778656	-75.81781027667984	13.52442134387352	12.615000kg_unknown	unknown
2672.187735432932	64.77385858585858	-9.764924529134136	-75.94125473071324	14.653113360681022	12.615000kg_unknown	unknown
2668.30275562644	65.66117171717171	-9.773041733120682	-76.07984804182172	16.408289916710963	12.615000kg_unknown	unknown
2664.385622895623	66.54848484848485	-9.782528754208755	-76.23410383838383	18.894903434343423	12.615000kg_unknown	unknown
2660.4110951140365	67.43579797979798	-9.79271671465789	-76.40475071986837	22.173942639060314	12.615000kg_unknown	unknown
2656.348559670782	68.3231111111111	-9.803904320987655	-76.59216769547325	26.256077160493795	12.615000kg_unknown	unknown
2652.174285921415	69.21042424242424	-9.816427142235755	-76.79578570392925	31.101652602580817	12.615000kg_unknown	unknown
2647.8542704270426	70.09773737373737	-9.829387188718872	-77.01637793779378	36.65052460246027	12.615000kg_unknown	unknown
2643.3647642225365	70.98505050505051	-9.842855707332392	-77.25540273198304	42.822467682001346	12.615000kg_unknown	unknown
2638.6854885755956	71.87236363636363	-9.856893534273212	-77.51204812834224	49.522612542537594	12.615000kg_unknown	unknown
2633.7810293950743	72.75967676767677	-9.872606911814776	-77.78853132448077	56.680172965611135	12.615000kg_unknown	unknown
2628.632096413234	73.6469898989899	-9.889053710760297	-78.08403840803241	64.20301391157078	12.615000kg_unknown	unknown
2623.2141318848867	74.53430303030302	-9.90530760434534	-78.40071621879169	72.02185553649697	12.615000kg_unknown	unknown
2617.492558922559	75.42161616161616	-9.923472323232323	-78.74044646464645	80.09137077441076	12.615000kg_unknown	unknown
2611.432188077963	76.30892929292929	-9.94187124768815	-79.10428652724427	88.36865016360785	12.615000kg_unknown	unknown
2604.998937132519	77.19624242424243	-9.961953188602442	-79.49471483491634	91.0	12.615000kg_unknown	unknown
2598.153527336861	78.08355555555555	-9.982489417989418	-79.91478130511463	91.0	12.615000kg_unknown	unknown
2590.83915652249	78.97086868686868	-10.00343253043253	-80.36708313908315	91.0	12.615000kg_unknown	unknown
2583.0210743801654	79.85818181818182	-10.025886776859503	-80.85399338842974	91.0	12.615000kg_unknown	unknown
2574.6353436324025	80.74549494949494	-10.049029312735195	-81.38092335115863	91.0	12.615000kg_unknown	unknown
2565.6309675704415	81.63280808080808	-10.072057097288676	-81.95121807549175	91.0	12.615000kg_unknown	unknown
2555.9440771349864	82.52012121212121	-10.097117768595043	-82.56847314049587	91.0	12.615000kg_unknown	unknown
2545.5349470312885	83.40743434343435	-10.122230105937422	-83.23647844296624	91.0	12.615000kg_unknown	unknown
2534.3545782500332	84.29474747474747	-10.147590843499934	-83.95820241374786	91.0	12.615000kg_unknown	unknown
2522.3852693602694	85.1820606060606	-10.173529461279461	-84.7352074915825	91.0	12.615000kg_unknown	unknown
2509.6444218302427	86.06937373737374	-10.198011156339515	-85.56636815920398	91.0	12.615000kg_unknown	unknown
2496.1778943278946	86.95668686868686	-10.221944211344212	-86.44968686868685	91.0	12.615000kg_unknown	unknown
2482.1	87.844	-10.244	-87.377	91.0	12.615000kg_unknown	unknown
3095.243	0.0	-9.616	-73.699	122.16	122.160000kg_unknown	unknown
3074.46315610652	0.8873131313131313	-9.616	-73.699	122.161	122.160000kg_unknown	unknown
3055.038185901569	1.7746262626262626	-9.616	-73.699	122.161	122.160000kg_unknown	unknown
3036.550359307359	2.661939393939394	-9.616	-73.698	122.162	122.160000kg_unknown	unknown
3018.949682206682	3.549252525252525	-9.616	-73.698	122.162	122.160000kg_unknown	unknown
3002.2140063598954	4.436565656565657	-9.616	-73.697	122.162	122.160000kg_unknown	unknown
2986.315301967039	5.323878787878788	-9.616	-73.696	122.163	122.160000kg_unknown	unknown
2971.2398013468014	6.2111919191919185	-9.616	-73.695	122.163	122.160000kg_unknown	unknown
2956.9538585858586	7.09850505050505	-9.616	-73.694	122.164	122.160000kg_unknown	unknown
2943.4368502673797	7.985818181818182	-9.616	-73.693	122.164	122.160000kg_unknown	unknown
2930.6496012235025	8.873131313131314	-9.616	-73.692	122.164	122.160000kg_unknown	unknown
2918.5660994152045	9.760444444444444	-9.616	-73.69	122.165	122.160000kg_unknown	unknown
2907.15853030303	10.647757575757575	-9.616	-73.689	122.165	122.160000kg_unknown	unknown
2896.463108057317	11.535070707070707	-9.616	-73.688	122.166	122.160000kg_unknown	unknown
2886.4996974088713	12.422383838383837	-9.616	-73.686	122.166	122.160000kg_unknown	unknown
2877.23603030303	13.309696969696969	-9.616	-73.685	122.166	122.160000kg_unknown	unknown
2868.6202631980177	14.1970101010101	-9.616	-73.684	122.167	122.160000kg_unknown	unknown
2860.614102327624	15.084323232323232	-9.616	-73.684	122.167	122.160000kg_unknown	unknown
2853.181909090909	15.971636363636364	-9.616	-73.683	122.168	122.160000kg_unknown	unknown
2846.3030783958993	16.858949494949496	-9.616	-73.683	122.168	122.160000kg_unknown	unknown
2839.939831326968	17.746262626262627	-9.616	-73.683	122.168	122.160000kg_unknown	unknown
2834.068469888761	18.633575757575755	-9.616	-73.683	122.169	122.160000kg_unknown	unknown
2828.6495359477126	19.520888888888887	-9.616	-73.6835934640523	122.169	122.160000kg_unknown	unknown
2823.652718809719	20.40820202020202	-9.616	-73.68459028119028	122.17	122.160000kg_unknown	unknown
2819.0254242424244	21.29551515151515	-9.616	-73.686	122.17021757575758	122.160000kg_unknown	unknown
2814.717984587661	22.182828282828282	-9.616	-73.687	122.171	122.160000kg_unknown	unknown
2810.6715778135335	23.070141414141414	-9.616	-73.689	122.172	122.160000kg_unknown	unknown
2806.8360187955504	23.957454545454546	-9.617	-73.69140698120445	122.17240698120445	122.160000kg_unknown	unknown
2803.1548717539767	24.844767676767674	-9.617	-73.69408812824602	122.173	122.160000kg_unknown	unknown
2799.5892916012717	25.732080808080806	-9.617	-73.69765370839872	122.174	122.160000kg_unknown	unknown
2796.0879057504176	26.619393939393937	-9.617	-73.70115509424957	122.17515509424958	122.160000kg_unknown	unknown
2792.5984839735943	27.50670707070707	-9.617644516026406	-73.70528903205282	122.17664451602641	122.160000kg_unknown	unknown
2789.0742441685934	28.3940202020202	-9.618	-73.7101687558314	122.178	122.160000kg_unknown	unknown
2785.453235131397	29.281333333333333	-9.618	-73.7155795297372	122.1797897648686	122.160000kg_unknown	unknown
2781.6730755834205	30.168646464646464	-9.619	-73.72195384883315	122.182	122.160000kg_unknown	unknown
2777.921001683502	31.055959595959596	-9.619	-73.729457996633	122.1857289983165	122.160000kg_unknown	unknown
2774.276426205374	31.943272727272728	-9.62	-73.73812072138388	122.18937357379463	122.160000kg_unknown	unknown
2770.730688305985	32.830585858585856	-9.620919311694015	-73.74875793508204	122.19483862338802	122.160000kg_unknown	unknown
2767.2749080846784	33.71789898989899	-9.621375091915322	-73.76012527574596	122.20075018383065	122.160000kg_unknown	unknown
2763.9048416495784	34.60521212121212	-9.622	-73.77298063340169	122.20749031670084	122.160000kg_unknown	unknown
2760.6152363046526	35.492525252525255	-9.623034763695347	-73.78817381847674	122.21610429108604	122.160000kg_unknown	unknown
2757.4032674414398	36.37983838383838	-9.62424673255856	-73.80448039535136	122.22698693023425	122.160000kg_unknown	unknown
2754.261358338631	37.26715151515151	-9.626	-73.82333184996821	122.23994320830684	122.160000kg_unknown	unknown
2751.189504635395	38.154464646464646	-9.627460495364605	-73.84422346755223	122.25530247682302	122.160000kg_unknown	unknown
2748.184302759135	39.041777777777774	-9.629	-73.86672557792691	122.27325988068606	122.160000kg_unknown	unknown
2745.241806220096	39.92909090909091	-9.630408193779905	-73.89167374401914	122.29426555023923	122.160000kg_unknown	unknown
2742.3551482567614	40.81640404040404	-9.632294851743238	-73.91894851743238	122.31894851743239	122.160000kg_unknown	unknown
2739.5211481907686	41.70371717171717	-9.635	-73.94941736990154	122.34741736990155	122.160000kg_unknown	unknown
2736.7342803030306	42.5910303030303	-9.63691571969697	-73.98198863636364	122.37998863636363	122.160000kg_unknown	unknown
2733.9925048026275	43.47834343434343	-9.639657495197373	-74.01654743756585	122.41720493276321	122.160000kg_unknown	unknown
2731.2874043464954	44.365656565656565	-9.642362595653506	-74.05443893480258	122.45916412610958	122.160000kg_unknown	unknown
2728.611168571947	45.25296969696969	-9.645038831428053	-74.09562130284884	122.50573779713301	122.160000kg_unknown	unknown
2725.9637008062823	46.14028282828283	-9.647686299193717	-74.1396670862932	122.55741228306806	122.160000kg_unknown	unknown
2723.3346273384736	47.027595959595956	-9.651315372661527	-74.18599208056901	122.6142535712151	122.160000kg_unknown	unknown
2720.7208556149735	47.91490909090909	-9.653929144385026	-74.23658288770054	122.67722860962567	122.160000kg_unknown	unknown
2718.1156239817533	48.80222222222222	-9.658068752036494	-74.29022189638319	122.74596252851092	122.160000kg_unknown	unknown
2715.513931714809	49.68953535353535	-9.662136068285191	-74.3481295705594	122.82108204855572	122.160000kg_unknown	unknown
2712.914373944726	50.57684848484848	-9.665735626055275	-74.40865502532658	122.90154003376877	122.160000kg_unknown	unknown
2710.3093500992327	51.46416161616161	-9.670681299801535	-74.47385689741995	122.98992274652684	122.160000kg_unknown	unknown
2707.6957972050895	52.35147474747475	-9.674908405589822	-74.54276347546259	123.0843055034117	122.160000kg_unknown	unknown
2705.066059706861	53.238787878787875	-9.680167880586279	-74.61635032820789	123.18535761172556	122.160000kg_unknown	unknown
2702.419158652392	54.12610101010101	-9.685461682695216	-74.69415608177584	123.29292617794714	122.160000kg_unknown	unknown
2699.7514678507127	55.01341414141414	-9.690797064298575	-74.7768544966279	123.40763688241937	122.160000kg_unknown	unknown
2697.054503753128	55.90072727272727	-9.696190992493744	-74.86465137614678	123.52939282735613	122.160000kg_unknown	unknown
2694.3268931551543	56.7880404040404	-9.702646213689691	-74.95730873956961	123.65718602170776	122.160000kg_unknown	unknown
2691.560556670809	57.67535353535353	-9.709178886658382	-75.05621995985088	123.79138272313037	122.160000kg_unknown	unknown
2688.749787685775	58.562666666666665	-9.715700636942675	-75.16020806794056	123.93191082802548	122.160000kg_unknown	unknown
2685.8903253312346	59.44997979797979	-9.722519349337531	-75.27062731208186	124.0805030827758	122.160000kg_unknown	unknown
2682.9735333467124	60.33729292929293	-9.730029399959863	-75.38705866613152	124.23652919927754	122.160000kg_unknown	unknown
2679.993708269132	61.22460606060606	-9.737968875192605	-75.51056425269645	124.40175233692861	122.160000kg_unknown	unknown
2676.945419472503	62.11191919191919	-9.74611374158249	-75.64129696268238	124.57516109006734	122.160000kg_unknown	unknown
2673.8199917322695	62.99923232323232	-9.754490024803193	-75.77935037204789	124.75514047952838	122.160000kg_unknown	unknown
2670.607396846696	63.886545454545455	-9.764085206306607	-75.925959745052	124.94047098289165	122.160000kg_unknown	unknown
2667.296925529055	64.77385858585858	-9.773059223412837	-76.08094757460536	125.13247831931481	122.160000kg_unknown	unknown
2663.8837042297982	65.66117171717171	-9.783298887310607	-76.2455484927399	125.33144515467171	122.160000kg_unknown	unknown
2660.352490491964	66.54848484848485	-9.793892528524108	-76.41887547540179	125.53985057048216	122.160000kg_unknown	unknown
2656.700841750842	67.43579797979798	-9.804847474747474	-76.60340707070706	125.75800033670033	122.160000kg_unknown	unknown
2652.901690821256	68.3231111111111	-9.816244927536232	-76.79891207729469	125.9851502415459	122.160000kg_unknown	unknown
2648.955772658714	69.21042424242424	-9.82808268202386	-77.00679404908816	126.2162651857946	122.160000kg_unknown	unknown
2644.839918048409	70.09773737373737	-9.841240327806366	-77.22774442538594	126.4531746712407	122.160000kg_unknown	unknown
2640.5402959947737	70.98505050505051	-9.854329112015678	-77.46203372028745	126.69925312829791	122.160000kg_unknown	unknown
2636.038731060606	71.87236363636363	-9.867833806818181	-77.71223106060606	126.95423106060606	122.160000kg_unknown	unknown
2631.312968482641	72.75967676767677	-9.883011094552078	-77.97887376497212	127.21653673345476	122.160000kg_unknown	unknown
2626.343700005839	73.6469898989899	-9.897918899982484	-78.26345909966719	127.4829275996964	122.160000kg_unknown	unknown
2621.1027089072545	74.53430303030302	-9.914641873278237	-78.56729017447199	127.75491184573004	122.160000kg_unknown	unknown
2615.561583366129	75.42161616161616	-9.931265249901612	-78.8932165813984	128.03442083169355	122.160000kg_unknown	unknown
2609.684494605923	76.30892929292929	-9.94889651618223	-79.24293032364461	128.3213442589157	122.160000kg_unknown	unknown
2603.4365516478656	77.19624242424243	-9.967640345056404	-79.6180203494802	128.61260517584606	122.160000kg_unknown	unknown
2596.784188034188	78.08355555555555	-9.987597435897435	-80.02281452991453	128.90722991452992	122.160000kg_unknown	unknown
2589.66761415811	78.97086868686868	-10.007947157525669	-80.45990792219717	129.2082778195175	122.160000kg_unknown	unknown
2582.0412337662337	79.85818181818182	-10.028826298701299	-80.9317435064935	129.5147418831169	122.160000kg_unknown	unknown
2573.847163947164	80.74549494949494	-10.051408508158508	-81.44457867132866	129.82390209790208	122.160000kg_unknown	unknown
2565.0334218473395	81.63280808080808	-10.07423315630532	-81.99984442361762	130.13496365719047	122.160000kg_unknown	unknown
2555.5153198653197	82.52012121212121	-10.098404040404041	-82.60361952861953	130.4471750841751	122.160000kg_unknown	unknown
2545.2592247778994	83.40743434343435	-10.123172325666301	-83.26000961421444	130.75833248144093	122.160000kg_unknown	unknown
2534.1987340941887	84.29474747474747	-10.147902531811622	-83.97188101797192	131.0661841794569	122.160000kg_unknown	unknown
2522.315824915825	85.1820606060606	-10.17366835016835	-84.74172138047138	131.36468602693603	122.160000kg_unknown	unknown
2509.615092097445	86.06937373737374	-10.19806981580511	-85.56930392156863	131.6436981580511	122.160000kg_unknown	unknown
2496.1778943278946	86.95668686868686	-10.221944211344212	-86.45015897435896	131.8840815850816	122.160000kg_unknown	unknown
2482.1	87.844	-10.244	-87.377	132.0	122.160000kg_unknown	unknown
4501.032	0.0	-9.794	-76.478	1.11	1.110000kg_unknown	unknown
4388.242858585859	0.8873131313131313	-9.794	-76.478	1.11	1.110000kg_unknown	unknown
4284.5179708193045	1.7746262626262626	-9.794	-76.476	1.11	1.110000kg_unknown	unknown
4188.038734006735	2.661939393939394	-9.794	-76.474	1.11	1.110000kg_unknown	unknown
4097.918134067952	3.549252525252525	-9.794	-76.472	1.11	1.110000kg_unknown	unknown
4013.707849403122	4.436565656565657	-9.794	-76.468	1.11	1.110000kg_unknown	unknown
3934.958767676768	5.323878787878788	-9.793	-76.465	1.11	1.110000kg_unknown	unknown
3861.516006734007	6.2111919191919185	-9.793	-76.46	1.11	1.110000kg_unknown	unknown
3792.916226884227	7.09850505050505	-9.793	-76.45588422688422	1.11	1.110000kg_unknown	unknown
3728.6878441558442	7.985818181818182	-9.793	-76.45	1.11	1.110000kg_unknown	unknown
3668.4899124579124	8.873131313131314	-9.793	-76.4444579124579	1.11	1.110000kg_unknown	unknown
3611.7705620915035	9.760444444444444	-9.793	-76.4387385620915	1.11	1.110000kg_unknown	unknown
3558.163907308378	10.647757575757575	-9.792	-76.432	1.11	1.110000kg_unknown	unknown
3507.305849607183	11.535070707070707	-9.792	-76.426	1.11	1.110000kg_unknown	unknown
3459.3275874534825	12.422383838383837	-9.792	-76.42029558745348	1.11	1.110000kg_unknown	unknown
3413.8971515151516	13.309696969696969	-9.792	-76.415	1.11	1.110000kg_unknown	unknown
3370.841042809043	14.1970101010101	-9.792	-76.41	1.11	1.110000kg_unknown	unknown
3329.8809439853076	15.084323232323232	-9.791	-76.405	1.11	1.110000kg_unknown	unknown
3290.8738972332017	15.971636363636364	-9.791	-76.401	1.11	1.110000kg_unknown	unknown
3253.742437710438	16.858949494949496	-9.791	-76.397	1.11	1.110000kg_unknown	unknown
3218.4065143745147	17.746262626262627	-9.791	-76.394	1.11	1.110000kg_unknown	unknown
3184.825490460157	18.633575757575755	-9.791	-76.391	1.11	1.110000kg_unknown	unknown
3153.0358314176246	19.520888888888887	-9.791	-76.389	1.11	1.110000kg_unknown	unknown
3122.991932659933	20.40820202020202	-9.791	-76.388	1.11	1.110000kg_unknown	unknown
3094.7436620752987	21.29551515151515	-9.791	-76.3867116620753	1.11	1.110000kg_unknown	unknown
3068.242932857992	22.182828282828282	-9.791	-76.385	1.11	1.110000kg_unknown	unknown
3043.4606104286104	23.070141414141414	-9.791	-76.385	1.11	1.110000kg_unknown	unknown
3020.2767552447553	23.957454545454546	-9.791	-76.384	1.11	1.110000kg_unknown	unknown
2998.642054028659	24.844767676767674	-9.791	-76.383	1.11	1.110000kg_unknown	unknown
2978.430204264871	25.732080808080806	-9.79	-76.382	1.11	1.110000kg_unknown	unknown
2959.5749808286955	26.619393939393937	-9.79	-76.382	1.11	1.110000kg_unknown	unknown
2941.999171717172	27.50670707070707	-9.79	-76.381	1.11	1.110000kg_unknown	unknown
2925.585210678211	28.3940202020202	-9.79	-76.381	1.11	1.110000kg_unknown	unknown
2910.293111111111	29.281333333333333	-9.79	-76.38	1.11	1.110000kg_unknown	unknown
2896.021898989899	30.168646464646464	-9.79	-76.38	1.11	1.110000kg_unknown	unknown
2882.713744986093	31.055959595959596	-9.79	-76.379	1.11	1.110000kg_unknown	unknown
2870.3120982800983	31.943272727272728	-9.79	-76.379	1.11	1.110000kg_unknown	unknown
2858.762176767677	32.830585858585856	-9.79	-76.37873017676768	1.11	1.110000kg_unknown	unknown
2848.044802443035	33.71789898989899	-9.79	-76.378	1.11	1.110000kg_unknown	unknown
2838.0731725955206	34.60521212121212	-9.79	-76.378	1.11	1.110000kg_unknown	unknown
2828.8167474747474	35.492525252525255	-9.79	-76.377	1.11	1.110000kg_unknown	unknown
2820.2204263192675	36.37983838383838	-9.79	-76.377	1.11	1.110000kg_unknown	unknown
2812.2306824769435	37.26715151515151	-9.79	-76.37619868247694	1.11	1.110000kg_unknown	unknown
2804.818575431737	38.154464646464646	-9.79	-76.376	1.11	1.110000kg_unknown	unknown
2797.937349794239	39.041777777777774	-9.79	-76.376	1.11	1.110000kg_unknown	unknown
2791.566090909091	39.92909090909091	-9.79	-76.376	1.11	1.110000kg_unknown	unknown
2785.6640253820256	40.81640404040404	-9.79	-76.376	1.11	1.110000kg_unknown	unknown
2780.194397787398	41.70371717171717	-9.79	-76.376	1.11	1.110000kg_unknown	unknown
2775.120720538721	42.5910303030303	-9.79	-76.376	1.11	1.110000kg_unknown	unknown
2770.4148541828545	43.47834343434343	-9.79	-76.377	1.11	1.110000kg_unknown	unknown
2766.024148977931	44.365656565656565	-9.79	-76.37700785102207	1.11	1.110000kg_unknown	unknown
2761.916063852814	45.25296969696969	-9.791	-76.37811593614718	1.11	1.110000kg_unknown	unknown
2758.043611844945	46.14028282828283	-9.791	-76.379	1.11	1.110000kg_unknown	unknown
2754.3737167627696	47.027595959595956	-9.791	-76.381	1.11	1.110000kg_unknown	unknown
2750.866327834328	47.91490909090909	-9.791	-76.383	1.11	1.110000kg_unknown	unknown
2747.4880965459843	48.80222222222222	-9.791	-76.38454390345402	1.11	1.110000kg_unknown	unknown
2744.216177541842	49.68953535353535	-9.791	-76.38681582245816	1.11	1.110000kg_unknown	unknown
2741.0182554112557	50.57684848484848	-9.791	-76.39	1.11	1.110000kg_unknown	unknown
2737.8688847485455	51.46416161616161	-9.792	-76.39216311525145	1.11	1.110000kg_unknown	unknown
2734.7370362280044	52.35147474747475	-9.792	-76.396294963772	1.11	1.110000kg_unknown	unknown
2731.6001280894047	53.238787878787875	-9.792	-76.3994318719106	1.11	1.110000kg_unknown	unknown
2728.42513714765	54.12610101010101	-9.792	-76.40360686285236	1.11	1.110000kg_unknown	unknown
2725.1786142910587	55.01341414141414	-9.793	-76.40870677141788	1.11	1.110000kg_unknown	unknown
2721.815162362929	55.90072727272727	-9.793	-76.41421683763707	1.11	1.110000kg_unknown	unknown
2718.2812464646468	56.7880404040404	-9.793	-76.42	1.11	1.110000kg_unknown	unknown
2714.6403543633055	57.67535353535353	-9.794	-76.4270192912734	1.11	1.110000kg_unknown	unknown
2710.9929355281206	58.562666666666665	-9.794	-76.43531412894376	1.11	1.110000kg_unknown	unknown
2707.3209175084176	59.44997979797979	-9.795	-76.44498724747476	1.11	1.110000kg_unknown	unknown
2703.5979113165554	60.33729292929293	-9.796	-76.45615626605034	1.11	1.110000kg_unknown	unknown
2699.8068704284224	61.22460606060606	-9.796843129571577	-76.4693725182863	1.11	1.110000kg_unknown	unknown
2695.9246938410656	62.11191919191919	-9.797725306158934	-76.48490122463573	1.11	1.110000kg_unknown	unknown
2691.918345556017	62.99923232323232	-9.798731654443984	-76.50265827221992	1.11	1.110000kg_unknown	unknown
2687.757438016529	63.886545454545455	-9.8	-76.52446280991737	1.11	1.110000kg_unknown	unknown
2683.403239465361	64.77385858585858	-9.801246760534639	-76.55148056320783	1.11	1.110000kg_unknown	unknown
2678.808661078874	65.66117171717171	-9.803841338921126	-76.58388937244789	1.11	1.110000kg_unknown	unknown
2673.9142906336087	66.54848484848485	-9.806	-76.62635709366391	1.11	1.110000kg_unknown	unknown
2668.6573743570675	67.43579797979798	-9.809	-76.68091888207225	1.11	1.110000kg_unknown	unknown
2662.991374269006	68.3231111111111	-9.813658625730994	-76.7558793859649	1.11	1.110000kg_unknown	unknown
2656.989559983396	69.21042424242424	-9.819660440016605	-76.86220880033208	1.11	1.110000kg_unknown	unknown
2651.091163224603	70.09773737373737	-9.828558836775397	-77.01132394003731	1.2381481052563839	1.110000kg_unknown	unknown
2645.748543575288	70.98505050505051	-9.839802912849425	-77.2049597134132	2.2740427531125356	1.110000kg_unknown	unknown
2640.6820247933883	71.87236363636363	-9.852903925619835	-77.43446280991736	4.536706611570229	1.110000kg_unknown	unknown
2635.5758668556914	72.75967676767677	-9.867222399432926	-77.69492905664836	7.812301730757861	1.110000kg_unknown	unknown
2630.2842079329885	73.6469898989899	-9.883097376201034	-77.98248435575265	11.82453627740822	1.110000kg_unknown	unknown
2624.737801087801	74.53430303030302	-9.899736596736597	-78.29790753690753	16.36868609168604	1.110000kg_unknown	unknown
2618.8823232323234	75.42161616161616	-9.918303030303031	-78.64029292929293	21.31098989898985	1.110000kg_unknown	unknown
2612.6864799069835	76.30892929292929	-9.93689056027905	-79.00981120558099	26.545320398226913	1.110000kg_unknown	unknown
2606.113798288226	77.19624242424243	-9.957608605135322	-79.40924450613001	31.998613000231312	1.110000kg_unknown	unknown
2599.1170280036135	78.08355555555555	-9.97859891598916	-79.83904426377596	37.62651490514899	1.110000kg_unknown	unknown
2591.668373389063	78.97086868686868	-9.999963253221875	-80.30186084987808	43.379091344479264	1.110000kg_unknown	unknown
2583.712552126772	79.85818181818182	-10.022812343619682	-80.80005921601335	45.0	1.110000kg_unknown	unknown
2575.1850505050506	80.74549494949494	-10.046929898989898	-81.33729181818181	45.0	1.110000kg_unknown	unknown
2566.045658714808	81.63280808080808	-10.071208682570385	-81.9176778422523	45.0	1.110000kg_unknown	unknown
2556.246307906653	82.52012121212121	-10.096211076280042	-82.54383629397422	45.0	1.110000kg_unknown	unknown
2545.730068982508	83.40743434343435	-10.121839862034983	-83.21987558511948	45.0	1.110000kg_unknown	unknown
2534.4559542796387	84.29474747474747	-10.147388091440723	-83.94961297182348	45.0	1.110000kg_unknown	unknown
2522.4269360269363	85.1820606060606	-10.173446127946129	-84.73149915824915	45.0	1.110000kg_unknown	unknown
2509.6592097445036	86.06937373737374	-10.197981580510993	-85.56539215686276	45.0	1.110000kg_unknown	unknown
2496.1778943278946	86.95668686868686	-10.221944211344212	-86.44968686868685	45.0	1.110000kg_unknown	unknown
2482.1	87.844	-10.244	-87.377	45.0	1.110000kg_unknown	unknown
2584.94	78.691	-10.035	-81.061	0.183	0.183000kg_unknown	unknown
2584.021262987013	78.78345454545455	-10.036172077922078	-81.08864610389611	0.18712987012986934	0.183000kg_unknown	unknown
2583.175818181818	78.87590909090909	-10.037272727272727	-81.11863636363637	0.2260909090909123	0.183000kg_unknown	unknown
2582.395011086475	78.96836363636363	-10.03850997782705	-81.14970953436807	0.32060310421285854	0.183000kg_unknown	unknown
2581.643557623479	79.06081818181818	-10.040012884753041	-81.18129634931996	0.44967501789547726	0.183000kg_unknown	unknown
2580.915569076593	79.15327272727274	-10.041468861846814	-81.21478382247675	0.6389520400859179	0.183000kg_unknown	unknown
2580.1982517482516	79.24572727272728	-10.042903496503497	-81.24913566433567	0.8588839160839448	0.183000kg_unknown	unknown
2579.489531680441	79.33818181818182	-10.044320936639119	-81.28402341597796	1.1050640495868103	0.183000kg_unknown	unknown
2578.7891184573004	79.43063636363637	-10.0457217630854	-81.31904407713498	1.3803264462810096	0.183000kg_unknown	unknown
2578.084420541291	79.52309090909091	-10.047131158917418	-81.35541013185288	1.683854961832073	0.183000kg_unknown	unknown
2577.378660652325	79.61554545454545	-10.048814018043025	-81.39265232477446	2.004971547536439	0.183000kg_unknown	unknown
2576.672900763359	79.708	-10.050931297709925	-81.43076335877863	2.343030534351145	0.183000kg_unknown	unknown
2575.961888111888	79.80045454545454	-10.052376223776225	-81.46915804195804	2.704937062937068	0.183000kg_unknown	unknown
2575.2476039464414	79.89290909090909	-10.053804792107117	-81.50813178294574	3.079684284707537	0.183000kg_unknown	unknown
2574.529971590909	79.98536363636364	-10.055360085227273	-81.5476015625	3.4669758522727654	0.183000kg_unknown	unknown
2573.8076704545456	80.07781818181819	-10.057526988636363	-81.587328125	3.870019886363667	0.183000kg_unknown	unknown
2573.0809234073013	80.17027272727273	-10.059138153185398	-81.62843736578382	4.2857881173944525	0.183000kg_unknown	unknown
2572.3481818181817	80.26272727272728	-10.060603636363636	-81.67020363636364	4.712374545454584	0.183000kg_unknown	unknown
2571.6085454545455	80.35518181818182	-10.062124363636363	-81.7123629090909	5.150038545454578	0.183000kg_unknown	unknown
2570.8689090909093	80.44763636363636	-10.064343272727273	-81.75452218181817	5.596778909090934	0.183000kg_unknown	unknown
2570.116467958271	80.5400909090909	-10.066067064083457	-81.79794485842027	6.056588673621477	0.183000kg_unknown	unknown
2569.358643815201	80.63254545454545	-10.067874068554397	-81.84189865871834	6.524806259314465	0.183000kg_unknown	unknown
2568.6	80.725	-10.0701	-81.88595	6.99855	0.183000kg_unknown	unknown
2567.8295454545455	80.81745454545455	-10.071640909090908	-81.93140681818181	7.4847068181818655	0.183000kg_unknown	unknown
2567.054125286478	80.9099090909091	-10.073191749427043	-81.97715660809779	7.977572192513405	0.183000kg_unknown	unknown
2566.2708236208236	81.00236363636364	-10.075137529137528	-82.02337140637141	8.47881041181043	0.183000kg_unknown	unknown
2565.4791536050157	81.09481818181818	-10.077341692789968	-82.07007993730407	8.988537617554854	0.183000kg_unknown	unknown
2564.6821316614423	81.18727272727273	-10.078935736677117	-82.11710423197492	9.50421081504701	0.183000kg_unknown	unknown
